customer_id,acquisition_channel,customer_segment,recency_days,frequency,monetary,rfm_segment
5834,affiliate,New,347,4,2347.31,Developing
5968,paid_search,New,258,3,5355.75,Developing
9957,email,Regular,269,3,1802.36,Developing
8108,email,New,158,2,1174.49,Developing
1320,email,Regular,205,4,6766.64,Developing
4314,social_media,Regular,231,3,4242.57,Developing
3295,marketplace,At Risk,151,2,1572.99,Developing
265,marketplace,Regular,477,3,4342.30,Dormant
4133,social_media,New,40,7,7310.11,Champions
1771,email,Regular,216,5,9757.89,Developing
1798,paid_search,VIP,120,4,2171.67,Loyal
7287,social_media,Regular,120,6,3534.12,Loyal
5887,referral,At Risk,766,1,739.74,Dormant
2939,organic_search,New,422,2,2241.80,Dormant
6464,paid_search,New,220,4,4644.82,Developing
7048,affiliate,New,9,5,5372.82,Champions
1966,marketplace,Regular,325,5,3384.15,Developing
3033,referral,New,254,8,9706.73,Developing
3627,social_media,At Risk,51,2,738.92,Developing
1626,email,New,226,4,3042.11,Developing
2593,email,At Risk,82,5,6376.38,Loyal
3009,referral,New,451,1,1906.79,Dormant
2966,email,New,28,4,2441.39,Loyal
7024,affiliate,New,52,4,2120.95,Loyal
225,referral,New,38,6,7319.23,Champions
3203,social_media,New,43,1,406.57,Developing
3178,paid_search,At Risk,170,8,7928.23,Developing
800,affiliate,New,713,1,349.58,Dormant
2265,referral,Regular,707,3,1578.19,Dormant
1946,direct,Regular,566,6,3339.32,Dormant
5392,affiliate,Regular,375,2,434.53,Dormant
2066,marketplace,New,193,6,9156.09,Developing
6775,paid_search,Wholesale,667,5,3480.93,Dormant
2220,social_media,Regular,304,4,3278.98,Developing
5691,direct,New,73,5,4922.02,Loyal
9486,email,New,464,2,1472.37,Dormant
8485,organic_search,Regular,111,3,1803.73,Loyal
52,organic_search,Wholesale,189,2,1697.34,Developing
7642,referral,New,731,2,1965.86,Dormant
574,organic_search,New,239,3,1528.84,Developing
6469,affiliate,Regular,309,3,2625.68,Developing
940,paid_search,New,369,4,982.01,Dormant
8820,email,At Risk,297,3,1597.01,Developing
1855,social_media,VIP,403,1,1379.41,Dormant
5482,paid_search,New,19,6,9308.07,Champions
1770,email,VIP,53,5,7072.03,Champions
6320,direct,Regular,395,3,4843.06,Dormant
802,organic_search,New,11,6,5659.77,Champions
3542,paid_search,Wholesale,460,3,377.45,Dormant
5499,social_media,Wholesale,47,2,2629.26,Developing
1490,email,Regular,286,2,534.54,Developing
6239,organic_search,At Risk,1048,1,523.15,Dormant
9961,organic_search,At Risk,937,1,336.75,Dormant
5506,organic_search,At Risk,76,2,254.87,Developing
3200,social_media,Regular,155,3,2197.67,Developing
7483,paid_search,VIP,918,2,341.75,Dormant
2814,affiliate,Regular,214,2,2449.35,Developing
8061,social_media,VIP,432,4,7373.53,Dormant
1415,social_media,At Risk,1043,1,1258.25,Dormant
1377,social_media,Regular,725,3,5654.51,Dormant
9790,social_media,New,10,3,2929.94,Loyal
1568,referral,Regular,11,6,6275.32,Champions
7201,affiliate,New,66,3,1618.19,Loyal
8001,affiliate,New,181,2,616.98,Developing
9835,referral,VIP,337,3,2423.36,Developing
9439,direct,Wholesale,34,4,5803.12,Loyal
1171,social_media,New,533,4,7853.81,Dormant
8156,referral,Regular,3,6,3879.76,Champions
682,email,Regular,217,4,5975.11,Developing
9060,organic_search,New,821,2,2991.04,Dormant
514,organic_search,New,917,1,1831.81,Dormant
5559,email,New,40,5,1770.71,Champions
9668,affiliate,New,170,3,5545.59,Developing
1234,organic_search,New,209,4,4748.89,Developing
3848,paid_search,New,94,5,6503.55,Loyal
6645,email,New,13,6,5637.72,Champions
6491,referral,Regular,90,6,5779.70,Loyal
5241,paid_search,New,52,5,4058.33,Champions
5546,marketplace,Regular,202,7,7046.28,Developing
1478,referral,Regular,184,4,3897.08,Developing
5256,organic_search,New,153,3,1446.81,Developing
2974,paid_search,At Risk,10,6,7234.99,Champions
6137,direct,Regular,57,4,6314.20,Loyal
2955,direct,At Risk,195,1,881.81,Developing
6572,paid_search,Regular,520,2,835.41,Dormant
7555,social_media,New,131,4,7816.03,Developing
3064,referral,Regular,225,6,5201.81,Developing
1581,affiliate,At Risk,363,4,5294.27,Developing
7364,email,Regular,91,3,3379.83,Loyal
8411,referral,Regular,382,4,2324.32,Dormant
3626,referral,New,79,3,2334.04,Loyal
5173,paid_search,Regular,226,5,4716.64,Developing
3807,direct,Regular,298,4,1788.50,Developing
7559,social_media,New,658,2,926.24,Dormant
6677,email,Regular,404,4,2167.66,Dormant
811,social_media,At Risk,355,2,1670.09,Developing
4158,referral,Regular,204,5,5319.43,Developing
5662,marketplace,VIP,74,2,966.12,Developing
9595,direct,Regular,408,3,1530.91,Dormant
5330,paid_search,VIP,64,3,2725.83,Loyal
7426,affiliate,Regular,27,7,6949.33,Champions
2120,referral,New,51,1,457.92,Developing
8723,organic_search,New,42,5,3350.80,Champions
5192,marketplace,Regular,140,5,3848.52,Developing
5345,direct,New,165,3,3367.57,Developing
9815,email,Regular,73,3,3867.22,Loyal
5179,paid_search,New,232,4,5530.40,Developing
2709,email,New,291,4,3035.98,Developing
5510,direct,New,367,7,6639.76,Dormant
3311,social_media,Regular,147,4,2786.13,Developing
8865,paid_search,New,65,3,3450.27,Loyal
2558,marketplace,Regular,434,3,4028.03,Dormant
8525,referral,Regular,628,2,2256.78,Dormant
9494,referral,New,79,4,6649.20,Loyal
15,referral,Regular,327,3,633.05,Developing
1807,affiliate,At Risk,133,4,5607.69,Developing
4815,organic_search,New,276,3,1340.19,Developing
1179,referral,New,12,8,15195.57,Champions
3580,organic_search,At Risk,567,3,3324.19,Dormant
8043,email,New,221,2,1059.85,Developing
2143,organic_search,At Risk,443,3,1176.47,Dormant
6174,marketplace,Regular,132,5,3171.19,Developing
987,email,At Risk,317,4,4381.41,Developing
9757,referral,At Risk,230,4,3895.63,Developing
7984,social_media,New,23,6,4245.17,Champions
2767,organic_search,Wholesale,717,3,1534.86,Dormant
2202,paid_search,New,768,2,1061.77,Dormant
6155,social_media,Regular,18,4,6849.05,Loyal
6980,referral,New,560,2,3558.36,Dormant
8251,referral,Wholesale,278,1,125.54,Developing
2569,direct,New,351,4,3284.02,Developing
2241,affiliate,Regular,32,6,6080.17,Champions
7411,referral,Regular,3,6,4895.29,Champions
7556,affiliate,New,596,4,4098.79,Dormant
9820,affiliate,Regular,259,4,2811.84,Developing
5998,affiliate,New,440,4,4337.82,Dormant
7983,affiliate,Regular,282,6,6211.89,Developing
1502,social_media,Regular,977,2,2808.52,Dormant
5237,organic_search,At Risk,353,4,7405.73,Developing
1674,affiliate,New,391,4,2944.39,Dormant
3303,direct,Regular,39,3,3031.59,Loyal
7001,referral,New,415,5,5265.44,Dormant
5776,affiliate,VIP,157,4,3308.87,Developing
9612,email,Regular,1086,1,1440.58,Dormant
2351,social_media,Regular,98,5,6288.20,Loyal
2865,affiliate,New,94,4,4200.20,Loyal
3104,paid_search,New,354,3,4051.52,Developing
2219,affiliate,Regular,192,3,4346.45,Developing
98,referral,New,129,7,7573.14,Developing
7767,organic_search,Regular,249,3,2553.71,Developing
3142,referral,Regular,79,2,1774.15,Developing
7776,referral,Regular,127,6,3463.15,Developing
145,social_media,VIP,273,4,4459.26,Developing
6233,direct,New,552,2,1034.97,Dormant
3066,marketplace,New,29,6,9102.06,Champions
8966,affiliate,VIP,316,6,7276.11,Developing
5666,referral,VIP,339,3,2722.43,Developing
182,direct,New,14,4,5103.26,Loyal
6840,paid_search,Regular,142,4,5764.96,Developing
8953,direct,New,100,4,3385.05,Loyal
5869,organic_search,At Risk,61,5,3592.39,Loyal
5405,direct,Regular,36,4,2549.87,Loyal
4650,direct,New,427,4,2339.74,Dormant
3920,paid_search,Regular,139,3,2067.00,Developing
2945,marketplace,Regular,47,4,6264.77,Loyal
75,direct,New,509,6,7215.80,Dormant
485,direct,VIP,233,7,9373.35,Developing
3076,referral,Wholesale,206,9,11998.47,Developing
8563,referral,Regular,200,3,2092.22,Developing
914,affiliate,New,443,2,1402.27,Dormant
3456,social_media,VIP,36,5,6125.02,Champions
9513,direct,Regular,84,3,3093.08,Loyal
8679,organic_search,Regular,126,5,4579.57,Developing
9794,direct,VIP,369,3,3581.21,Dormant
613,organic_search,New,361,5,3042.96,Developing
5832,social_media,Regular,380,3,815.79,Dormant
9066,affiliate,Regular,364,3,3305.20,Developing
5395,paid_search,Regular,117,5,3444.12,Loyal
5238,direct,New,419,3,4216.21,Dormant
4125,organic_search,At Risk,143,2,743.62,Developing
7327,paid_search,Regular,24,5,5553.55,Champions
787,affiliate,New,563,3,1139.55,Dormant
183,direct,Regular,181,4,4901.14,Developing
4537,affiliate,Regular,289,5,6495.86,Developing
5066,referral,VIP,105,3,4376.55,Loyal
7123,paid_search,At Risk,114,4,2345.97,Loyal
405,paid_search,Regular,135,5,2531.74,Developing
3333,marketplace,Wholesale,206,6,3528.87,Developing
9407,email,New,56,3,2167.57,Loyal
2778,direct,New,50,4,2892.97,Loyal
4058,social_media,Regular,185,4,2089.12,Developing
9490,direct,New,753,1,1610.40,Dormant
9783,direct,VIP,257,4,2846.31,Developing
6562,organic_search,Regular,243,4,3279.73,Developing
7732,paid_search,Regular,355,4,4390.59,Developing
2014,email,New,436,2,1207.53,Dormant
1199,affiliate,New,744,3,3349.67,Dormant
8737,social_media,New,354,7,5300.48,Developing
5413,affiliate,Wholesale,271,5,5419.25,Developing
5696,affiliate,Regular,18,5,7283.22,Champions
1875,referral,New,416,6,5624.31,Dormant
1620,affiliate,Regular,154,6,7761.59,Developing
1033,affiliate,New,644,1,256.23,Dormant
6971,organic_search,New,895,1,449.48,Dormant
711,paid_search,Wholesale,611,1,825.03,Dormant
8068,social_media,VIP,82,3,1226.65,Loyal
3440,affiliate,Regular,114,4,7500.86,Loyal
6318,referral,Regular,30,7,9362.35,Champions
1487,marketplace,Regular,442,5,3388.48,Dormant
4324,email,New,162,5,5335.04,Developing
5263,affiliate,Regular,249,2,3415.51,Developing
134,email,New,163,3,2406.52,Developing
7949,marketplace,New,471,1,2174.05,Dormant
6638,social_media,Wholesale,3,8,3540.49,Champions
6323,organic_search,Regular,541,3,2414.74,Dormant
2756,social_media,Regular,167,4,6026.66,Developing
2707,marketplace,Regular,846,2,616.39,Dormant
3479,email,Regular,615,4,3843.60,Dormant
2205,email,Regular,59,6,4310.68,Champions
45,social_media,VIP,136,4,4262.11,Developing
4801,social_media,New,586,2,1315.45,Dormant
6328,direct,Regular,585,1,573.57,Dormant
3308,email,New,608,4,1368.54,Dormant
3519,referral,Regular,300,3,2303.45,Developing
3553,social_media,Regular,37,5,1878.17,Champions
3024,paid_search,New,63,4,4867.53,Loyal
8495,referral,Wholesale,21,3,963.49,Loyal
8930,referral,New,209,4,5361.19,Developing
8594,direct,New,419,3,3755.29,Dormant
2154,direct,Wholesale,56,4,2372.04,Loyal
4404,direct,New,509,2,2948.44,Dormant
1896,social_media,New,82,4,3905.88,Loyal
8011,referral,New,191,4,5287.03,Developing
6379,affiliate,Regular,135,5,8175.88,Developing
4087,direct,New,96,5,4971.29,Loyal
1922,marketplace,At Risk,226,3,4085.81,Developing
1998,email,New,317,4,1890.23,Developing
461,referral,New,447,2,2290.48,Dormant
1345,direct,New,924,3,2176.37,Dormant
2781,affiliate,Regular,364,3,5209.29,Developing
8244,organic_search,Regular,462,4,4150.04,Dormant
177,direct,Regular,200,1,826.09,Developing
6569,paid_search,Wholesale,216,4,3116.52,Developing
5389,direct,New,164,8,6617.78,Developing
6049,affiliate,Regular,220,4,3997.05,Developing
663,social_media,New,5,6,9791.33,Champions
4177,direct,Regular,175,3,972.05,Developing
5729,email,Regular,345,3,4097.12,Developing
6759,affiliate,At Risk,414,4,3844.99,Dormant
3646,email,Regular,297,2,2763.59,Developing
4049,organic_search,New,592,4,2083.88,Dormant
7147,affiliate,At Risk,108,4,862.89,Loyal
3530,marketplace,New,333,4,4163.70,Developing
9833,referral,At Risk,190,4,3756.00,Developing
8157,affiliate,New,114,5,6890.13,Loyal
6817,social_media,Regular,836,2,3314.87,Dormant
1880,paid_search,New,606,2,1724.61,Dormant
6418,affiliate,Regular,165,2,3169.34,Developing
8139,social_media,Regular,130,1,316.06,Developing
5343,email,Regular,27,3,3278.87,Loyal
4672,marketplace,Regular,280,4,3047.73,Developing
8373,referral,VIP,268,1,260.35,Developing
1366,referral,Regular,326,4,2195.33,Developing
2156,marketplace,At Risk,538,4,1272.41,Dormant
8928,affiliate,Regular,179,2,836.38,Developing
5334,direct,VIP,134,4,1156.04,Developing
1358,organic_search,At Risk,34,5,4982.32,Champions
2016,organic_search,New,622,1,1620.42,Dormant
9484,direct,New,212,4,4400.27,Developing
3089,affiliate,New,721,1,1436.12,Dormant
8213,direct,New,77,4,5885.18,Loyal
1077,direct,Regular,148,5,5300.46,Developing
8704,direct,Regular,950,1,174.11,Dormant
8864,paid_search,Regular,712,2,3582.89,Dormant
7222,organic_search,Regular,139,8,4230.57,Developing
5355,email,Regular,64,5,4319.56,Loyal
3825,email,Regular,506,5,2662.38,Dormant
7080,paid_search,New,531,3,2833.09,Dormant
9955,social_media,Regular,810,1,1807.01,Dormant
1647,referral,New,177,8,5661.93,Developing
4609,social_media,New,760,2,1451.74,Dormant
8303,social_media,Regular,549,4,4784.13,Dormant
40,affiliate,At Risk,573,5,4088.39,Dormant
5285,social_media,New,72,3,1536.17,Loyal
2280,marketplace,Regular,116,3,1345.81,Loyal
2477,organic_search,Regular,219,4,4091.71,Developing
4000,marketplace,At Risk,500,4,2956.96,Dormant
8384,affiliate,New,593,4,1273.79,Dormant
3388,referral,VIP,683,2,2741.62,Dormant
7031,affiliate,New,299,2,2532.13,Developing
1814,email,New,292,2,1261.02,Developing
5777,direct,Regular,308,3,3234.84,Developing
6247,affiliate,Regular,390,6,4493.06,Dormant
3498,social_media,Regular,4,4,3767.70,Loyal
8418,email,Regular,18,3,1336.10,Loyal
9881,affiliate,New,737,1,155.36,Dormant
4152,paid_search,Regular,633,2,1144.89,Dormant
3329,email,Regular,162,1,783.82,Developing
2549,paid_search,Regular,1088,1,2992.22,Dormant
6015,paid_search,New,41,3,4150.70,Loyal
7046,affiliate,New,118,6,6399.78,Loyal
2179,marketplace,At Risk,118,3,1527.85,Loyal
8875,marketplace,Regular,597,2,3521.74,Dormant
8184,direct,Regular,62,4,5378.25,Loyal
6366,email,At Risk,16,6,3732.09,Champions
1227,social_media,New,124,2,2128.15,Developing
3607,marketplace,New,509,3,1671.68,Dormant
5772,referral,New,1055,1,847.48,Dormant
6180,marketplace,Regular,116,2,2902.73,Developing
6094,email,At Risk,240,5,3634.17,Developing
3710,social_media,At Risk,136,1,2535.85,Developing
3935,social_media,At Risk,1002,1,1845.87,Dormant
499,marketplace,New,157,5,5239.04,Developing
837,social_media,Regular,122,3,3952.63,Developing
8687,email,VIP,317,5,5433.37,Developing
3857,affiliate,New,175,4,4942.32,Developing
3698,affiliate,New,506,3,4091.16,Dormant
1194,social_media,New,421,4,1214.04,Dormant
8639,marketplace,At Risk,34,3,3740.28,Loyal
6808,affiliate,New,604,2,2787.67,Dormant
1956,email,Regular,136,6,6008.69,Developing
1135,social_media,New,114,8,8476.06,Loyal
6610,social_media,New,247,4,2611.33,Developing
9064,paid_search,Regular,325,5,2484.90,Developing
905,marketplace,New,382,3,1690.46,Dormant
6932,social_media,At Risk,1062,1,1405.29,Dormant
3409,affiliate,At Risk,410,5,4566.44,Dormant
8412,organic_search,Regular,159,4,4058.42,Developing
7062,affiliate,At Risk,365,4,2969.86,Developing
7558,direct,Regular,504,3,5400.51,Dormant
6546,organic_search,Regular,152,3,1984.33,Developing
9364,paid_search,Regular,522,3,3278.34,Dormant
1664,marketplace,Regular,526,3,893.79,Dormant
7633,email,New,261,2,2758.63,Developing
9547,referral,New,268,4,1643.72,Developing
5847,organic_search,Regular,121,5,6146.90,Developing
736,social_media,Regular,362,3,2452.18,Developing
3213,referral,Regular,145,4,2303.51,Developing
1231,referral,New,402,4,3857.45,Dormant
614,direct,Regular,118,5,3669.44,Loyal
9015,email,Regular,35,1,682.55,Developing
993,affiliate,Regular,92,6,5927.56,Loyal
7612,referral,Regular,954,1,2760.65,Dormant
2290,email,At Risk,56,3,5620.92,Loyal
6076,affiliate,New,77,4,1897.00,Loyal
7905,organic_search,Regular,121,4,2019.27,Developing
2662,affiliate,New,33,1,221.63,Developing
6914,email,New,1033,1,185.70,Dormant
4401,marketplace,New,35,3,4418.22,Loyal
9536,organic_search,VIP,9,6,6108.87,Champions
3321,marketplace,Regular,12,6,6909.92,Champions
4289,organic_search,At Risk,850,2,4250.99,Dormant
6195,paid_search,New,266,1,795.38,Developing
7782,direct,At Risk,585,2,1378.87,Dormant
1583,marketplace,New,446,3,5041.12,Dormant
5556,affiliate,New,98,4,3630.75,Loyal
8064,email,Regular,308,2,1989.64,Developing
5978,social_media,New,185,2,2844.63,Developing
8393,social_media,At Risk,423,3,7061.49,Dormant
2053,direct,Regular,227,2,2343.50,Developing
2984,referral,At Risk,66,4,3689.54,Loyal
5163,email,Regular,5,3,2465.70,Loyal
5166,direct,At Risk,45,7,4285.23,Champions
8460,paid_search,New,7,3,2473.60,Loyal
943,paid_search,New,88,1,1954.45,Developing
4955,marketplace,VIP,52,3,1888.51,Loyal
89,direct,At Risk,825,3,3329.23,Dormant
8676,organic_search,Regular,284,6,5839.76,Developing
3172,social_media,Regular,486,5,7864.73,Dormant
5119,marketplace,Regular,19,6,4503.45,Champions
2398,social_media,Regular,3,2,1528.31,Developing
6532,marketplace,New,40,7,4157.20,Champions
2451,direct,New,74,7,7753.82,Loyal
193,organic_search,Regular,418,5,6171.88,Dormant
9901,organic_search,Regular,564,2,2643.44,Dormant
6845,social_media,Regular,367,6,5043.21,Dormant
820,organic_search,Regular,760,3,1798.77,Dormant
5649,referral,New,331,4,2002.53,Developing
6149,email,At Risk,375,3,5319.17,Dormant
5100,affiliate,New,1,4,8532.57,Loyal
4686,email,New,893,4,3309.98,Dormant
7131,email,New,257,6,7220.23,Developing
4296,affiliate,New,578,4,2206.53,Dormant
4502,organic_search,Regular,283,2,2905.52,Developing
7432,direct,New,278,3,1188.23,Developing
2464,direct,Regular,78,8,6764.85,Loyal
8002,affiliate,Wholesale,43,3,3381.95,Loyal
1967,affiliate,New,316,3,2753.09,Developing
779,organic_search,New,775,3,2470.32,Dormant
4377,referral,Regular,483,4,1331.17,Dormant
6319,social_media,New,34,8,7072.74,Champions
2506,referral,VIP,887,1,410.30,Dormant
8073,paid_search,VIP,551,3,2041.33,Dormant
1618,affiliate,VIP,70,3,2122.39,Loyal
6429,marketplace,Regular,3,6,3039.17,Champions
2222,affiliate,New,810,3,3386.63,Dormant
434,paid_search,New,775,6,4750.43,Dormant
8237,marketplace,Regular,114,5,4789.64,Loyal
1585,affiliate,Regular,233,5,7357.50,Developing
7413,organic_search,Regular,386,4,3430.90,Dormant
9320,organic_search,Regular,78,3,1615.15,Loyal
4483,email,At Risk,568,2,1373.47,Dormant
2655,organic_search,VIP,348,3,1655.55,Developing
9544,email,New,60,4,5662.72,Loyal
2452,paid_search,At Risk,71,5,3887.50,Loyal
8766,affiliate,New,238,5,2135.10,Developing
605,organic_search,Regular,114,4,4395.84,Loyal
1768,marketplace,Regular,112,5,2808.18,Loyal
4718,affiliate,At Risk,372,3,1882.57,Dormant
4549,direct,New,97,3,4730.66,Loyal
1479,referral,Regular,381,3,3188.04,Dormant
9960,affiliate,At Risk,240,1,102.18,Developing
2935,email,Wholesale,21,5,3685.03,Champions
6033,paid_search,New,752,1,76.45,Dormant
2850,paid_search,VIP,354,3,1052.90,Developing
6888,direct,Regular,699,1,1511.27,Dormant
4215,social_media,VIP,992,3,2054.96,Dormant
1766,referral,Regular,403,1,151.14,Dormant
1257,email,New,607,2,1111.56,Dormant
7098,paid_search,New,60,4,4821.72,Loyal
6142,affiliate,Regular,7,5,3922.52,Champions
4797,paid_search,Regular,317,3,4657.07,Developing
9626,social_media,Regular,18,3,2031.65,Loyal
7713,referral,At Risk,276,1,725.07,Developing
4077,affiliate,At Risk,638,1,642.52,Dormant
8117,direct,New,93,2,2595.68,Developing
7351,marketplace,New,995,1,2182.22,Dormant
8500,organic_search,Regular,110,3,3445.57,Loyal
4727,social_media,VIP,878,2,168.69,Dormant
2784,affiliate,New,168,1,286.67,Developing
3037,direct,New,215,3,1427.68,Developing
407,social_media,Regular,55,1,211.59,Developing
