payment_id,order_id,payment_method,payment_status,amount,payment_datetime
48551,48551,bank_transfer,paid,277.07,2023-04-01 14:44:41
48552,48552,credit_card,paid,326.62,2024-01-08 16:04:27
48553,48553,google_pay,paid,392.63,2024-07-10 02:37:11
48554,48554,gift_card,refunded,242.25,2023-09-13 13:07:20
48555,48555,credit_card,paid,98.54,2025-04-01 12:49:53
48556,48556,google_pay,authorized,129.77,2023-09-04 20:19:22
48557,48557,gift_card,paid,167.45,2023-01-28 13:38:47
48558,48558,bank_transfer,paid,1873.08,2024-03-19 12:39:37
48559,48559,apple_pay,paid,968.50,2023-11-10 15:15:39
48560,48560,credit_card,authorized,317.52,2025-09-03 04:27:30
48561,48561,paypal,paid,168.50,2025-08-01 12:17:11
48562,48562,credit_card,paid,1314.85,2024-01-03 12:24:35
48563,48563,apple_pay,paid,340.10,2023-01-26 09:21:19
48564,48564,paypal,paid,250.49,2023-06-03 17:19:20
48565,48565,credit_card,paid,423.92,2025-04-12 15:24:52
48566,48566,paypal,paid,1124.88,2025-08-22 22:51:33
48567,48567,google_pay,paid,244.30,2025-12-03 11:18:30
48568,48568,google_pay,paid,77.45,2023-03-03 17:50:36
48569,48569,google_pay,paid,1937.08,2023-01-18 15:38:16
48570,48570,google_pay,paid,39.32,2023-09-26 02:13:37
48571,48571,google_pay,paid,130.53,2023-04-22 10:54:26
48572,48572,bank_transfer,paid,669.29,2025-09-06 08:16:04
48573,48573,gift_card,paid,506.44,2025-08-26 23:58:54
48574,48574,google_pay,paid,681.53,2023-08-06 13:40:06
48575,48575,bank_transfer,paid,1406.80,2024-05-01 11:51:56
48576,48576,gift_card,paid,619.96,2023-08-29 16:31:34
48577,48577,credit_card,paid,428.47,2023-04-06 16:01:28
48578,48578,gift_card,partially_refunded,1619.64,2023-04-06 03:44:32
48579,48579,gift_card,paid,760.30,2023-07-19 03:08:33
48580,48580,bank_transfer,paid,1117.87,2023-03-30 11:36:02
48581,48581,gift_card,paid,456.33,2024-07-27 01:03:49
48582,48582,paypal,paid,4342.75,2024-03-22 03:58:45
48583,48583,paypal,paid,581.62,2024-03-13 02:21:05
48584,48584,google_pay,paid,2451.53,2024-02-22 03:32:23
48585,48585,apple_pay,paid,2860.97,2025-06-03 18:53:50
48586,48586,gift_card,paid,2313.95,2025-02-04 03:11:42
48587,48587,google_pay,paid,1081.68,2024-05-24 03:46:31
48588,48588,gift_card,paid,360.71,2023-12-10 16:59:54
48589,48589,credit_card,paid,320.59,2025-03-23 04:50:44
48590,48590,paypal,partially_refunded,1481.04,2023-10-18 18:40:37
48591,48591,gift_card,paid,186.06,2023-12-19 23:24:41
48592,48592,apple_pay,paid,3019.92,2025-06-14 18:37:38
48593,48593,gift_card,paid,1364.82,2023-08-12 02:01:42
48594,48594,credit_card,paid,172.76,2023-10-08 13:54:01
48595,48595,paypal,paid,1275.52,2023-04-24 19:31:52
48596,48596,google_pay,authorized,1176.49,2023-04-13 04:47:31
48597,48597,apple_pay,paid,907.39,2024-07-01 14:19:13
48598,48598,apple_pay,paid,961.55,2023-02-03 23:10:55
48599,48599,apple_pay,paid,119.50,2023-02-06 17:15:06
48600,48600,bank_transfer,paid,592.86,2025-04-01 09:14:04
48601,48601,bank_transfer,paid,903.80,2024-05-22 03:19:26
48602,48602,bank_transfer,paid,116.78,2023-07-29 06:24:56
48603,48603,apple_pay,paid,1223.28,2024-05-24 23:59:02
48604,48604,credit_card,paid,895.59,2024-06-23 03:56:33
48605,48605,paypal,authorized,20.71,2025-08-30 05:51:41
48606,48606,google_pay,paid,1550.50,2025-05-24 17:05:43
48607,48607,credit_card,paid,266.67,2024-10-24 18:15:08
48608,48608,apple_pay,paid,237.45,2025-05-05 18:34:39
48609,48609,google_pay,paid,402.28,2024-07-17 20:39:31
48610,48610,apple_pay,paid,1499.75,2023-11-16 17:53:13
48611,48611,gift_card,paid,851.06,2024-12-15 21:02:06
48612,48612,apple_pay,partially_refunded,734.17,2023-10-23 23:08:11
48613,48613,credit_card,paid,18.07,2025-06-01 07:23:51
48614,48614,credit_card,paid,262.09,2025-02-18 07:18:08
48615,48615,apple_pay,paid,1368.45,2024-10-20 23:09:02
48616,48616,credit_card,paid,3419.70,2024-08-19 00:54:41
48617,48617,google_pay,paid,224.20,2025-02-26 12:03:35
48618,48618,paypal,paid,1906.25,2024-10-01 14:06:14
48619,48619,paypal,paid,889.88,2025-10-28 15:58:26
48620,48620,credit_card,paid,674.83,2024-02-04 23:04:55
48621,48621,bank_transfer,refunded,1362.05,2023-02-27 00:50:02
48622,48622,apple_pay,paid,1036.24,2025-05-07 07:48:07
48623,48623,gift_card,paid,1169.81,2024-09-17 17:29:45
48624,48624,credit_card,failed,0.00,2024-12-27 06:53:08
48625,48625,apple_pay,paid,411.72,2024-08-09 21:51:21
48626,48626,bank_transfer,paid,330.47,2024-06-29 22:22:58
48627,48627,gift_card,authorized,78.73,2025-02-20 14:14:15
48628,48628,apple_pay,partially_refunded,486.72,2023-12-20 19:57:55
48629,48629,google_pay,refunded,2389.77,2024-03-06 16:21:26
48630,48630,credit_card,refunded,417.49,2023-10-13 19:28:04
48631,48631,credit_card,paid,915.61,2025-10-02 13:47:38
48632,48632,google_pay,authorized,17.81,2023-08-17 12:32:27
48633,48633,google_pay,paid,1139.40,2024-07-22 00:30:52
48634,48634,paypal,paid,1812.21,2024-11-27 00:21:53
48635,48635,google_pay,paid,838.41,2025-11-07 05:20:05
48636,48636,bank_transfer,paid,896.06,2023-04-21 04:38:32
48637,48637,paypal,paid,1880.97,2023-10-22 14:43:48
48638,48638,paypal,paid,334.19,2024-06-22 02:01:12
48639,48639,bank_transfer,paid,2915.63,2025-05-07 12:41:36
48640,48640,gift_card,paid,83.51,2024-03-18 07:51:26
48641,48641,google_pay,paid,178.22,2025-03-26 19:36:10
48642,48642,credit_card,authorized,2077.11,2024-03-09 14:10:13
48643,48643,paypal,paid,17.81,2025-08-17 09:40:47
48644,48644,apple_pay,failed,0.00,2023-03-13 22:33:08
48645,48645,apple_pay,paid,1566.55,2024-01-19 22:41:10
48646,48646,gift_card,paid,225.50,2023-01-05 15:28:38
48647,48647,credit_card,paid,884.53,2024-05-03 13:09:44
48648,48648,gift_card,refunded,900.62,2024-06-28 08:35:51
48649,48649,paypal,refunded,238.32,2023-01-29 20:19:57
48650,48650,apple_pay,partially_refunded,276.86,2024-07-24 17:46:34
48651,48651,google_pay,partially_refunded,565.96,2023-09-30 23:05:06
48652,48652,credit_card,paid,163.21,2025-01-24 02:58:34
48653,48653,bank_transfer,paid,1216.26,2024-01-20 04:04:05
48654,48654,credit_card,paid,2826.25,2025-06-24 22:28:00
48655,48655,paypal,paid,826.28,2024-11-28 07:17:46
48656,48656,google_pay,paid,410.26,2024-03-24 10:59:22
48657,48657,gift_card,paid,27.63,2023-10-02 04:20:57
48658,48658,credit_card,failed,0.00,2025-03-07 01:17:18
48659,48659,credit_card,paid,85.36,2023-01-05 13:14:55
48660,48660,google_pay,paid,152.09,2023-06-28 13:56:48
48661,48661,bank_transfer,paid,529.63,2024-03-09 12:17:34
48662,48662,google_pay,paid,415.66,2025-07-23 16:25:33
48663,48663,google_pay,paid,302.62,2023-08-30 11:02:03
48664,48664,bank_transfer,partially_refunded,527.25,2025-09-27 03:42:59
48665,48665,gift_card,paid,2831.63,2023-03-10 18:52:08
48666,48666,apple_pay,authorized,868.30,2023-01-25 22:32:37
48667,48667,credit_card,refunded,1145.37,2025-10-10 20:22:17
48668,48668,bank_transfer,paid,2185.17,2023-09-23 20:43:15
48669,48669,google_pay,paid,2169.55,2025-09-01 12:46:14
48670,48670,bank_transfer,paid,621.08,2023-04-06 21:55:33
48671,48671,gift_card,paid,287.33,2025-11-15 14:57:54
48672,48672,paypal,refunded,486.57,2023-10-30 02:02:55
48673,48673,google_pay,paid,167.44,2023-01-10 19:16:02
48674,48674,bank_transfer,paid,2102.45,2024-05-14 04:23:38
48675,48675,paypal,failed,0.00,2024-12-18 16:45:09
48676,48676,paypal,paid,135.41,2024-07-20 00:39:17
48677,48677,gift_card,paid,89.17,2023-01-06 04:31:52
48678,48678,paypal,paid,1401.04,2023-10-23 02:09:50
48679,48679,gift_card,paid,1145.11,2023-06-02 01:05:58
48680,48680,gift_card,paid,1399.49,2023-08-01 16:29:16
48681,48681,bank_transfer,paid,744.23,2025-09-13 10:31:21
48682,48682,credit_card,paid,825.88,2025-12-19 12:07:05
48683,48683,gift_card,paid,1167.13,2024-10-27 04:00:53
48684,48684,bank_transfer,paid,63.38,2023-01-20 07:44:12
48685,48685,apple_pay,paid,1257.88,2023-05-12 11:27:22
48686,48686,paypal,partially_refunded,967.29,2023-08-26 17:46:36
48687,48687,bank_transfer,paid,26.14,2025-08-23 07:00:07
48688,48688,gift_card,paid,2094.29,2025-09-30 16:26:14
48689,48689,apple_pay,refunded,747.85,2024-05-29 12:38:01
48690,48690,paypal,refunded,732.91,2025-09-18 14:13:39
48691,48691,credit_card,paid,470.89,2023-04-19 16:46:39
48692,48692,google_pay,failed,0.00,2024-07-12 18:28:33
48693,48693,bank_transfer,paid,868.69,2023-04-28 17:36:14
48694,48694,gift_card,paid,613.30,2023-03-18 00:52:17
48695,48695,google_pay,partially_refunded,516.15,2024-04-04 07:52:58
48696,48696,credit_card,partially_refunded,1162.92,2025-01-05 15:49:35
48697,48697,credit_card,paid,613.94,2024-11-30 03:33:58
48698,48698,paypal,paid,285.82,2024-09-01 12:42:30
48699,48699,bank_transfer,paid,208.59,2024-04-06 07:35:32
48700,48700,apple_pay,paid,446.63,2024-10-15 22:36:01
48701,48701,gift_card,paid,850.72,2023-03-31 09:00:24
48702,48702,gift_card,paid,778.38,2024-11-26 18:16:56
48703,48703,credit_card,paid,1119.82,2025-07-23 15:10:41
48704,48704,apple_pay,paid,432.53,2023-03-26 08:41:00
48705,48705,google_pay,paid,1976.68,2024-05-13 11:44:46
48706,48706,apple_pay,paid,631.72,2023-02-15 15:26:54
48707,48707,bank_transfer,paid,810.33,2025-10-09 19:47:40
48708,48708,bank_transfer,paid,2004.57,2025-08-12 06:58:19
48709,48709,bank_transfer,paid,1535.59,2023-07-02 01:49:35
48710,48710,google_pay,paid,287.13,2025-11-12 18:07:59
48711,48711,gift_card,paid,920.56,2023-09-11 04:41:28
48712,48712,paypal,paid,58.45,2023-04-09 16:25:30
48713,48713,credit_card,paid,159.70,2025-03-13 16:25:52
48714,48714,bank_transfer,paid,2452.33,2025-01-16 19:56:24
48715,48715,google_pay,partially_refunded,1272.59,2024-05-05 21:03:12
48716,48716,credit_card,authorized,274.71,2025-11-03 16:04:29
48717,48717,paypal,paid,205.70,2025-09-02 09:02:59
48718,48718,apple_pay,paid,435.04,2025-02-04 21:01:18
48719,48719,credit_card,paid,2139.11,2023-01-24 20:00:34
48720,48720,paypal,paid,566.58,2024-12-21 21:35:11
48721,48721,bank_transfer,paid,343.22,2023-11-19 13:44:41
48722,48722,google_pay,paid,172.11,2024-05-30 09:25:59
48723,48723,paypal,paid,21.93,2025-07-21 11:54:44
48724,48724,bank_transfer,paid,344.95,2024-02-17 02:03:32
48725,48725,apple_pay,paid,338.43,2024-04-06 15:06:07
48726,48726,credit_card,paid,4112.84,2025-05-26 12:18:31
48727,48727,paypal,paid,172.52,2025-06-05 18:15:16
48728,48728,gift_card,paid,665.23,2024-04-08 05:45:25
48729,48729,gift_card,paid,835.45,2025-09-11 18:07:31
48730,48730,apple_pay,paid,226.84,2023-06-24 23:54:06
48731,48731,credit_card,paid,708.63,2024-04-22 14:27:50
48732,48732,bank_transfer,paid,446.76,2024-05-24 15:43:04
48733,48733,bank_transfer,refunded,1137.27,2025-02-18 07:08:08
48734,48734,credit_card,paid,2804.76,2025-11-15 02:55:56
48735,48735,google_pay,paid,762.81,2024-05-20 15:14:36
48736,48736,apple_pay,paid,2842.21,2023-12-23 22:41:48
48737,48737,bank_transfer,paid,834.98,2024-01-04 16:26:42
48738,48738,bank_transfer,partially_refunded,470.11,2024-04-30 01:14:56
48739,48739,paypal,paid,411.64,2023-11-29 14:57:32
48740,48740,gift_card,authorized,626.70,2025-03-06 02:47:00
48741,48741,credit_card,paid,464.94,2023-10-29 22:31:18
48742,48742,bank_transfer,paid,2750.25,2024-07-09 05:12:04
48743,48743,bank_transfer,paid,2409.26,2023-12-14 06:05:06
48744,48744,google_pay,paid,359.76,2025-01-23 04:56:13
48745,48745,gift_card,failed,0.00,2025-09-06 14:51:34
48746,48746,credit_card,partially_refunded,1112.98,2023-11-27 09:18:26
48747,48747,credit_card,paid,786.33,2025-01-20 01:48:49
48748,48748,credit_card,paid,1830.59,2024-01-13 10:41:31
48749,48749,gift_card,paid,809.36,2023-11-07 05:47:03
48750,48750,apple_pay,paid,1279.67,2023-04-06 08:48:36
48751,48751,bank_transfer,paid,1637.30,2024-07-26 07:59:21
48752,48752,google_pay,paid,230.82,2024-10-15 23:22:29
48753,48753,gift_card,paid,2372.46,2024-07-08 07:02:06
48754,48754,gift_card,failed,0.00,2023-10-18 20:08:08
48755,48755,bank_transfer,paid,961.35,2025-03-17 05:00:22
48756,48756,google_pay,paid,294.46,2023-06-01 12:40:29
48757,48757,paypal,paid,106.56,2023-05-31 20:52:36
48758,48758,paypal,paid,1804.79,2024-02-18 12:28:14
48759,48759,credit_card,paid,369.24,2025-08-31 17:19:09
48760,48760,apple_pay,paid,153.21,2024-05-02 09:12:04
48761,48761,paypal,paid,162.66,2025-10-20 18:20:56
48762,48762,apple_pay,refunded,694.63,2025-12-16 03:19:00
48763,48763,apple_pay,failed,0.00,2025-11-04 15:41:18
48764,48764,bank_transfer,paid,1580.63,2025-04-16 20:38:45
48765,48765,gift_card,paid,1763.92,2023-08-21 12:54:17
48766,48766,paypal,paid,53.98,2024-08-01 16:44:22
48767,48767,gift_card,paid,2006.49,2024-02-19 10:54:15
48768,48768,bank_transfer,failed,0.00,2025-05-14 10:55:54
48769,48769,credit_card,paid,220.88,2025-06-06 00:46:09
48770,48770,google_pay,paid,708.99,2024-11-28 14:42:43
48771,48771,apple_pay,paid,522.20,2023-02-06 16:46:44
48772,48772,bank_transfer,paid,157.49,2023-07-30 05:04:01
48773,48773,credit_card,paid,371.88,2025-04-13 23:14:19
48774,48774,apple_pay,paid,1453.02,2024-04-12 20:25:03
48775,48775,credit_card,paid,1343.91,2023-05-09 19:37:44
48776,48776,gift_card,paid,1003.90,2024-09-09 23:56:06
48777,48777,paypal,paid,980.66,2023-03-25 19:07:15
48778,48778,google_pay,paid,1550.83,2023-05-19 04:46:48
48779,48779,gift_card,paid,1062.63,2023-04-22 09:30:35
48780,48780,bank_transfer,paid,1012.26,2025-11-28 21:25:15
48781,48781,apple_pay,paid,1107.89,2023-04-07 08:33:33
48782,48782,google_pay,paid,3192.61,2024-05-15 06:26:53
48783,48783,gift_card,paid,131.82,2025-11-01 22:44:04
48784,48784,google_pay,paid,481.50,2024-06-08 15:43:26
48785,48785,google_pay,paid,1389.09,2023-12-18 06:30:37
48786,48786,apple_pay,paid,407.68,2025-10-31 00:03:43
48787,48787,paypal,paid,331.17,2023-11-17 09:36:11
48788,48788,paypal,paid,742.49,2025-05-25 17:42:18
48789,48789,credit_card,paid,1134.64,2023-04-07 22:49:17
48790,48790,paypal,authorized,993.52,2024-10-03 17:01:33
48791,48791,gift_card,paid,1443.26,2023-11-19 10:33:41
48792,48792,apple_pay,paid,73.62,2025-11-11 06:40:25
48793,48793,google_pay,paid,382.57,2024-01-17 12:31:27
48794,48794,google_pay,paid,585.02,2023-03-23 20:36:31
48795,48795,credit_card,paid,580.13,2024-10-22 11:14:44
48796,48796,gift_card,paid,328.44,2024-06-26 05:24:37
48797,48797,apple_pay,paid,293.14,2024-11-29 16:19:41
48798,48798,bank_transfer,paid,192.50,2025-02-02 08:30:39
48799,48799,paypal,paid,632.59,2024-01-30 15:07:57
48800,48800,paypal,authorized,86.76,2025-08-08 20:09:55
48801,48801,gift_card,paid,2434.46,2024-03-06 01:20:19
48802,48802,google_pay,paid,2403.38,2024-12-17 05:22:02
48803,48803,gift_card,partially_refunded,1834.33,2023-10-03 23:04:58
48804,48804,apple_pay,paid,875.67,2024-07-05 22:31:48
48805,48805,paypal,paid,1739.36,2023-12-29 19:20:32
48806,48806,bank_transfer,paid,1553.42,2024-08-11 18:59:37
48807,48807,bank_transfer,failed,0.00,2024-01-18 07:48:15
48808,48808,gift_card,paid,477.38,2025-08-05 19:44:31
48809,48809,credit_card,paid,1670.56,2025-04-07 18:09:05
48810,48810,paypal,paid,1736.76,2024-06-26 00:58:04
48811,48811,google_pay,paid,462.20,2023-10-15 18:03:16
48812,48812,bank_transfer,refunded,285.32,2024-03-25 20:17:19
48813,48813,google_pay,paid,190.02,2025-12-01 09:59:18
48814,48814,credit_card,paid,1713.10,2023-04-29 21:53:44
48815,48815,apple_pay,paid,904.22,2024-02-13 04:33:12
48816,48816,credit_card,authorized,20.93,2025-01-26 02:17:03
48817,48817,credit_card,paid,273.34,2024-06-13 01:17:19
48818,48818,google_pay,paid,555.95,2025-10-25 09:38:56
48819,48819,gift_card,paid,65.96,2025-01-26 11:01:41
48820,48820,credit_card,paid,156.21,2024-03-16 21:33:22
48821,48821,gift_card,paid,634.14,2024-04-23 19:41:37
48822,48822,credit_card,paid,241.03,2023-07-03 04:31:04
48823,48823,google_pay,paid,451.47,2025-02-08 08:44:55
48824,48824,google_pay,paid,1913.26,2023-01-16 11:56:40
48825,48825,paypal,paid,2541.19,2024-11-27 01:56:42
48826,48826,credit_card,paid,767.78,2025-02-21 09:05:44
48827,48827,apple_pay,failed,0.00,2023-02-10 23:19:23
48828,48828,credit_card,paid,1011.18,2023-06-30 08:43:05
48829,48829,gift_card,paid,887.64,2023-06-18 16:16:05
48830,48830,gift_card,paid,943.14,2024-07-18 23:10:20
48831,48831,paypal,paid,1214.69,2025-05-20 10:39:21
48832,48832,gift_card,paid,321.22,2025-07-15 11:56:15
48833,48833,credit_card,paid,2554.24,2024-07-23 20:50:40
48834,48834,gift_card,paid,618.29,2023-04-27 18:58:46
48835,48835,apple_pay,paid,290.35,2023-05-17 15:14:06
48836,48836,gift_card,paid,1992.53,2024-11-09 01:51:40
48837,48837,bank_transfer,paid,1258.31,2023-03-01 05:27:06
48838,48838,credit_card,paid,866.75,2025-10-03 05:50:10
48839,48839,google_pay,paid,330.46,2023-11-13 18:51:37
48840,48840,apple_pay,authorized,1892.80,2025-12-09 12:58:18
48841,48841,google_pay,paid,189.61,2023-05-05 22:17:59
48842,48842,gift_card,paid,1466.78,2025-08-13 02:47:18
48843,48843,google_pay,paid,2283.26,2025-11-17 22:36:05
48844,48844,google_pay,paid,2294.83,2025-08-24 06:47:34
48845,48845,google_pay,paid,239.24,2023-11-18 18:12:06
48846,48846,google_pay,refunded,304.53,2025-03-12 03:13:30
48847,48847,credit_card,paid,478.65,2024-05-03 04:42:13
48848,48848,google_pay,paid,1545.56,2024-01-09 01:20:10
48849,48849,paypal,paid,1524.67,2025-03-26 00:24:07
48850,48850,google_pay,paid,446.69,2023-05-28 16:17:50
48851,48851,gift_card,paid,233.31,2025-04-10 10:56:40
48852,48852,paypal,paid,1342.89,2023-06-24 19:34:37
48853,48853,google_pay,paid,1516.33,2025-05-18 21:38:00
48854,48854,google_pay,paid,2689.92,2024-05-30 00:09:29
48855,48855,google_pay,paid,1033.78,2024-02-10 15:06:48
48856,48856,credit_card,failed,0.00,2024-01-23 14:20:45
48857,48857,google_pay,authorized,81.32,2023-12-12 02:12:04
48858,48858,gift_card,paid,1016.48,2025-03-06 09:36:31
48859,48859,credit_card,paid,302.10,2025-05-01 07:00:40
48860,48860,google_pay,paid,750.39,2024-10-09 19:49:42
48861,48861,paypal,paid,276.66,2023-10-23 00:41:16
48862,48862,apple_pay,paid,694.71,2024-08-13 22:01:06
48863,48863,gift_card,paid,2546.90,2025-03-20 08:28:30
48864,48864,gift_card,paid,496.77,2025-10-09 04:10:29
48865,48865,paypal,failed,0.00,2023-03-12 00:03:35
48866,48866,google_pay,paid,305.34,2023-10-23 09:17:26
48867,48867,google_pay,refunded,519.29,2025-01-05 19:08:00
48868,48868,bank_transfer,refunded,1792.46,2024-10-05 16:32:44
48869,48869,credit_card,paid,2162.78,2023-05-12 00:10:24
48870,48870,google_pay,paid,226.58,2025-03-03 13:31:28
48871,48871,gift_card,paid,1927.52,2023-08-20 08:56:06
48872,48872,bank_transfer,paid,1060.04,2025-10-25 13:12:47
48873,48873,gift_card,paid,979.95,2025-09-06 09:07:04
48874,48874,gift_card,paid,193.50,2025-12-04 23:23:17
48875,48875,credit_card,paid,452.40,2024-07-13 18:29:29
48876,48876,apple_pay,refunded,679.37,2024-06-29 02:39:53
48877,48877,google_pay,paid,421.40,2025-09-11 20:04:26
48878,48878,bank_transfer,partially_refunded,173.56,2023-12-13 16:23:11
48879,48879,credit_card,paid,1592.50,2023-12-01 02:20:08
48880,48880,google_pay,paid,2347.45,2025-12-02 06:12:25
48881,48881,apple_pay,paid,1735.69,2025-05-27 04:51:29
48882,48882,google_pay,paid,1147.63,2023-09-27 01:04:21
48883,48883,credit_card,paid,1594.53,2024-01-16 08:42:04
48884,48884,bank_transfer,paid,721.99,2023-12-09 10:15:31
48885,48885,google_pay,paid,807.58,2023-09-29 18:25:38
48886,48886,gift_card,paid,446.11,2023-03-05 00:59:14
48887,48887,gift_card,paid,823.92,2024-05-06 23:39:44
48888,48888,apple_pay,paid,161.71,2025-12-17 21:58:40
48889,48889,bank_transfer,paid,2695.87,2025-06-10 04:20:19
48890,48890,google_pay,refunded,533.78,2023-06-30 23:19:52
48891,48891,bank_transfer,paid,857.91,2025-11-14 17:33:52
48892,48892,apple_pay,paid,1397.17,2024-02-18 01:08:38
48893,48893,bank_transfer,paid,562.50,2025-03-30 18:43:12
48894,48894,apple_pay,paid,1078.64,2025-10-13 14:07:43
48895,48895,gift_card,paid,592.04,2023-05-23 19:11:30
48896,48896,bank_transfer,authorized,673.69,2025-07-14 15:08:44
48897,48897,gift_card,paid,281.41,2024-06-03 19:33:12
48898,48898,apple_pay,partially_refunded,93.02,2025-12-25 14:34:18
48899,48899,credit_card,paid,1640.19,2025-03-31 21:15:36
48900,48900,gift_card,paid,1161.01,2023-09-07 19:31:56
48901,48901,gift_card,paid,130.70,2025-01-01 16:11:24
48902,48902,gift_card,partially_refunded,2336.57,2025-12-23 20:39:10
48903,48903,gift_card,paid,316.44,2025-12-30 01:42:23
48904,48904,google_pay,paid,344.52,2024-12-29 07:30:00
48905,48905,paypal,paid,293.56,2024-01-23 13:23:34
48906,48906,paypal,paid,1275.93,2024-07-06 11:08:01
48907,48907,google_pay,paid,1446.88,2024-01-14 09:23:57
48908,48908,bank_transfer,paid,2034.73,2023-09-01 08:15:03
48909,48909,google_pay,paid,601.31,2025-08-07 06:01:23
48910,48910,credit_card,paid,13.07,2025-10-06 23:31:19
48911,48911,apple_pay,authorized,1020.62,2023-01-19 01:05:38
48912,48912,apple_pay,paid,558.81,2023-06-08 08:24:29
48913,48913,bank_transfer,refunded,281.76,2025-11-13 22:13:12
48914,48914,paypal,paid,536.89,2024-11-26 05:42:33
48915,48915,google_pay,authorized,693.60,2025-07-04 22:47:33
48916,48916,credit_card,paid,164.68,2024-11-11 10:51:01
48917,48917,apple_pay,paid,924.23,2024-03-15 16:28:09
