ticket_id,customer_id,order_id,topic,ticket_status,priority,opened_datetime,closed_datetime,assigned_employee_id
11264,9068,46589,Damaged item,escalated,low,2025-05-13 21:03:10,2025-05-17 21:03:10,120
11265,7282,46595,Payment issue,resolved,medium,2024-05-18 17:40:37,2024-05-29 17:40:37,114
11266,5706,46597,Promo code,escalated,medium,2025-07-18 10:12:27,2025-07-26 10:12:27,21
11267,5963,46600,Payment issue,pending_customer,medium,2023-09-16 03:45:21,2023-09-18 03:45:21,90
11268,4899,46608,Product question,escalated,low,2024-06-05 14:51:05,2024-06-12 14:51:05,107
11269,7486,46612,Damaged item,resolved,low,2025-04-01 18:03:45,2025-04-11 18:03:45,29
11270,8186,46630,Payment issue,closed,medium,2024-08-31 05:09:30,2024-09-11 05:09:30,42
11271,3985,46631,Warranty claim,escalated,medium,2024-09-24 06:41:11,2024-09-25 06:41:11,100
11272,405,46633,Delivery delay,resolved,low,2023-04-26 13:44:05,2023-04-27 13:44:05,90
11273,1418,46637,Damaged item,resolved,medium,2024-09-18 01:57:50,2024-09-30 01:57:50,43
11274,6791,46638,Delivery delay,escalated,low,2023-12-28 15:04:53,,77
11275,9481,46639,Damaged item,closed,low,2025-12-23 22:02:33,2026-01-01 22:02:33,37
11276,8302,46640,Promo code,pending_customer,low,2023-03-11 05:23:52,2023-03-23 05:23:52,94
11277,6993,46653,Damaged item,open,high,2023-01-31 10:55:13,2023-01-31 10:55:13,55
11278,5521,46658,Payment issue,escalated,medium,2024-03-11 23:49:17,2024-03-25 23:49:17,47
11279,9360,46662,Delivery delay,closed,low,2025-06-01 18:41:24,2025-06-02 18:41:24,79
11280,6926,46663,Account access,escalated,low,2023-04-30 23:08:04,2023-05-13 23:08:04,116
11281,9229,46664,Delivery delay,closed,medium,2023-06-11 12:03:38,,41
11282,439,46667,Refund request,closed,low,2024-11-27 23:06:29,,8
11283,587,46669,Warranty claim,open,medium,2023-05-15 12:37:19,2023-05-25 12:37:19,28
11284,6766,46671,Payment issue,open,medium,2023-07-19 21:46:46,2023-07-30 21:46:46,3
11285,7499,46673,Warranty claim,resolved,medium,2024-08-10 10:33:39,,90
11286,4034,46674,Warranty claim,resolved,medium,2024-04-30 08:45:44,2024-05-05 08:45:44,68
11287,1233,46681,Promo code,closed,medium,2025-11-09 04:47:50,,45
11288,2350,46682,Damaged item,closed,medium,2025-11-03 14:25:12,2025-11-05 14:25:12,76
11289,7793,46688,Refund request,closed,low,2025-04-18 21:43:00,2025-04-18 21:43:00,22
11290,5825,46703,Promo code,resolved,medium,2023-08-12 21:21:57,2023-08-22 21:21:57,33
11291,9544,46716,Warranty claim,open,urgent,2025-05-08 22:01:44,2025-05-12 22:01:44,85
11292,501,46718,Damaged item,closed,low,2025-11-03 19:53:51,2025-11-09 19:53:51,60
11293,616,46720,Delivery delay,escalated,medium,2023-08-16 16:03:46,2023-08-17 16:03:46,25
11294,3915,46737,Refund request,resolved,medium,2023-05-05 17:06:52,2023-05-09 17:06:52,110
11295,8598,46740,Promo code,resolved,medium,2023-02-10 12:33:36,2023-02-21 12:33:36,116
11296,9463,46741,Damaged item,pending_customer,medium,2024-02-02 11:19:35,2024-02-12 11:19:35,17
11297,7098,46748,Account access,open,medium,2025-06-18 09:01:41,2025-07-02 09:01:41,118
11298,895,46754,Account access,escalated,low,2025-07-30 08:54:03,2025-07-31 08:54:03,58
11299,2056,46755,Refund request,pending_customer,medium,2024-06-11 19:29:43,2024-06-12 19:29:43,61
11300,388,46757,Refund request,pending_customer,low,2025-11-27 05:02:53,2025-12-02 05:02:53,1
11301,7350,46764,Product question,closed,low,2024-06-24 14:55:13,,37
11302,1399,46765,Promo code,resolved,high,2024-02-17 04:55:50,2024-02-23 04:55:50,100
11303,5948,46766,Delivery delay,escalated,low,2025-06-04 23:57:15,2025-06-15 23:57:15,96
11304,8111,46767,Product question,closed,low,2025-12-10 08:11:45,,49
11305,7788,46775,Promo code,open,high,2025-09-22 11:54:32,2025-09-22 11:54:32,70
11306,8075,46776,Product question,escalated,high,2025-02-08 21:55:03,2025-02-15 21:55:03,47
11307,9950,46780,Account access,escalated,medium,2024-07-03 09:52:14,2024-07-06 09:52:14,56
11308,6807,46789,Damaged item,open,low,2023-04-03 18:45:24,2023-04-17 18:45:24,118
11309,6899,46795,Account access,closed,medium,2024-01-28 18:12:43,2024-01-28 18:12:43,41
11310,6191,46796,Damaged item,resolved,low,2024-03-14 20:59:35,2024-03-22 20:59:35,17
11311,1306,46797,Product question,pending_customer,high,2025-03-12 00:02:58,2025-03-22 00:02:58,81
11312,8544,46801,Delivery delay,open,medium,2024-09-17 19:07:49,2024-09-25 19:07:49,17
11313,1722,46802,Delivery delay,open,medium,2024-06-29 15:52:01,2024-07-13 15:52:01,68
11314,4904,46803,Delivery delay,pending_customer,low,2025-11-21 11:20:51,2025-12-05 11:20:51,58
11315,7583,46818,Product question,resolved,high,2023-04-15 01:40:02,2023-04-22 01:40:02,94
11316,6314,46820,Payment issue,closed,medium,2023-03-11 17:12:21,,82
11317,9946,46823,Product question,open,low,2023-07-02 13:04:11,2023-07-04 13:04:11,98
11318,2978,46824,Warranty claim,resolved,low,2024-03-08 06:13:17,,31
11319,7155,46826,Delivery delay,resolved,low,2023-05-04 16:38:03,2023-05-08 16:38:03,71
11320,9497,46831,Promo code,resolved,medium,2024-03-14 06:37:37,,9
11321,878,46832,Refund request,open,high,2024-07-06 14:51:47,2024-07-15 14:51:47,57
11322,9194,46836,Promo code,closed,low,2024-03-02 05:57:38,2024-03-07 05:57:38,14
11323,8253,46837,Account access,pending_customer,medium,2024-06-12 15:43:11,2024-06-15 15:43:11,57
11324,3822,46841,Payment issue,open,low,2025-02-24 05:18:05,2025-03-02 05:18:05,111
11325,8272,46880,Warranty claim,closed,medium,2023-07-16 04:45:48,2023-07-18 04:45:48,25
11326,6555,46881,Payment issue,escalated,low,2025-06-17 01:36:57,2025-06-27 01:36:57,112
11327,4271,46884,Delivery delay,pending_customer,high,2025-12-07 01:02:07,2025-12-13 01:02:07,120
11328,5966,46889,Warranty claim,pending_customer,medium,2023-08-18 19:21:21,2023-08-22 19:21:21,89
11329,4467,46892,Promo code,escalated,medium,2025-05-06 21:23:30,2025-05-06 21:23:30,11
11330,7724,46893,Payment issue,pending_customer,medium,2024-12-13 13:04:54,2024-12-27 13:04:54,116
11331,2263,46895,Damaged item,open,high,2024-09-27 05:25:06,2024-10-05 05:25:06,57
11332,5932,46896,Damaged item,escalated,medium,2025-07-03 20:30:55,2025-07-11 20:30:55,2
11333,5697,46904,Warranty claim,pending_customer,high,2023-09-02 00:26:20,2023-09-11 00:26:20,89
11334,3215,46917,Damaged item,resolved,high,2025-03-20 20:15:46,2025-03-24 20:15:46,120
11335,5720,46919,Product question,resolved,medium,2025-08-05 11:05:22,2025-08-08 11:05:22,107
11336,7176,46920,Refund request,pending_customer,medium,2024-12-13 11:29:54,2024-12-16 11:29:54,61
11337,7233,46923,Account access,resolved,low,2023-10-14 20:59:20,2023-10-25 20:59:20,38
11338,4007,46925,Payment issue,pending_customer,medium,2025-08-13 16:39:54,2025-08-25 16:39:54,96
11339,8730,46929,Product question,resolved,medium,2024-08-20 02:08:59,,54
11340,3941,46938,Warranty claim,escalated,medium,2025-09-29 22:00:25,2025-10-12 22:00:25,84
11341,2054,46942,Promo code,resolved,low,2024-02-12 05:07:54,2024-02-16 05:07:54,72
11342,3289,46944,Delivery delay,pending_customer,low,2023-05-07 22:00:11,2023-05-21 22:00:11,71
11343,9382,46947,Product question,resolved,low,2023-08-31 01:40:33,2023-09-04 01:40:33,101
11344,6744,46951,Account access,pending_customer,medium,2023-08-14 02:35:17,2023-08-17 02:35:17,29
11345,3802,46952,Delivery delay,closed,medium,2024-06-18 06:02:19,2024-06-24 06:02:19,46
11346,5496,46957,Delivery delay,pending_customer,medium,2024-07-25 02:42:30,2024-07-27 02:42:30,83
11347,5953,46960,Refund request,escalated,medium,2024-06-16 11:43:24,2024-06-24 11:43:24,106
11348,1259,46964,Refund request,closed,medium,2024-10-10 00:18:09,2024-10-24 00:18:09,88
11349,3697,46966,Promo code,open,high,2025-12-26 03:02:26,2026-01-04 03:02:26,23
11350,9563,46974,Damaged item,open,medium,2025-06-15 01:30:46,2025-06-19 01:30:46,114
11351,7008,46980,Account access,escalated,low,2025-05-31 23:56:23,2025-06-09 23:56:23,104
11352,1242,46983,Damaged item,pending_customer,low,2023-10-05 11:14:01,2023-10-12 11:14:01,45
11353,3071,46990,Promo code,pending_customer,high,2024-05-22 16:33:28,2024-05-30 16:33:28,103
11354,7033,46991,Promo code,open,medium,2024-07-18 06:22:12,2024-07-19 06:22:12,16
11355,248,46995,Payment issue,pending_customer,high,2025-10-08 06:00:55,2025-10-13 06:00:55,98
11356,405,46998,Payment issue,closed,low,2023-02-22 21:38:19,,23
11357,9430,46999,Delivery delay,open,medium,2023-04-03 10:56:01,,103
11358,8156,47000,Delivery delay,closed,high,2023-03-28 21:51:13,,106
11359,9587,47002,Warranty claim,closed,low,2023-05-18 18:52:03,2023-05-26 18:52:03,3
11360,8406,47003,Payment issue,closed,low,2025-07-11 06:03:58,2025-07-16 06:03:58,48
11361,5231,47004,Damaged item,escalated,high,2024-11-26 15:59:23,2024-12-06 15:59:23,111
11362,7419,47009,Account access,resolved,low,2025-11-05 15:13:54,2025-11-09 15:13:54,22
11363,1835,47014,Refund request,closed,low,2023-09-21 23:02:34,2023-10-04 23:02:34,9
11364,8167,47015,Damaged item,resolved,medium,2024-03-12 18:11:08,2024-03-15 18:11:08,90
11365,1645,47027,Payment issue,closed,medium,2023-05-02 14:13:37,2023-05-12 14:13:37,67
11366,7700,47029,Warranty claim,escalated,medium,2024-10-13 18:04:17,2024-10-22 18:04:17,103
11367,9348,47034,Warranty claim,closed,low,2024-01-06 00:55:44,2024-01-08 00:55:44,111
11368,4470,47037,Refund request,escalated,medium,2025-12-14 08:00:02,2025-12-19 08:00:02,75
11369,8594,47062,Promo code,escalated,medium,2024-12-05 17:11:11,2024-12-17 17:11:11,10
11370,9854,47065,Delivery delay,resolved,medium,2023-07-10 03:53:54,2023-07-18 03:53:54,71
11371,1426,47071,Product question,escalated,high,2024-03-11 20:30:55,2024-03-20 20:30:55,2
11372,4773,47074,Warranty claim,resolved,high,2024-10-09 01:48:24,2024-10-19 01:48:24,8
11373,8568,47077,Delivery delay,resolved,urgent,2023-06-27 14:33:33,2023-06-29 14:33:33,99
11374,5348,47086,Delivery delay,open,medium,2023-06-08 06:03:17,2023-06-19 06:03:17,115
11375,6638,47087,Product question,resolved,medium,2026-01-27 22:35:15,2026-02-01 22:35:15,33
11376,65,47090,Promo code,resolved,medium,2023-09-19 20:01:22,2023-10-02 20:01:22,113
11377,8154,47092,Warranty claim,closed,medium,2024-10-17 11:08:17,2024-10-26 11:08:17,44
11378,8148,47099,Product question,open,low,2025-01-27 16:17:07,2025-01-27 16:17:07,91
11379,7693,47103,Product question,open,high,2023-10-01 00:49:41,2023-10-12 00:49:41,69
11380,2235,47105,Damaged item,resolved,medium,2024-12-01 14:35:27,2024-12-02 14:35:27,76
11381,7843,47107,Warranty claim,resolved,low,2025-05-06 23:20:36,2025-05-06 23:20:36,41
11382,8671,47109,Account access,pending_customer,medium,2024-03-28 14:17:26,2024-04-07 14:17:26,55
11383,5722,47127,Product question,pending_customer,medium,2023-04-08 14:16:30,,74
11384,1148,47142,Refund request,closed,high,2025-11-19 05:04:11,2025-11-29 05:04:11,82
11385,1784,47143,Delivery delay,resolved,low,2023-04-11 16:37:51,,17
11386,8997,47146,Payment issue,open,high,2025-02-21 17:12:18,2025-03-03 17:12:18,98
11387,5161,47148,Product question,open,urgent,2024-02-18 07:46:02,2024-02-29 07:46:02,9
11388,9542,47150,Warranty claim,resolved,medium,2023-05-05 14:48:22,,11
11389,8355,47154,Delivery delay,pending_customer,urgent,2024-11-19 16:18:24,2024-11-29 16:18:24,62
11390,7525,47158,Promo code,open,low,2023-03-06 16:13:49,2023-03-12 16:13:49,102
11391,2824,47169,Promo code,open,low,2023-08-07 19:23:51,2023-08-11 19:23:51,70
11392,7904,47171,Delivery delay,escalated,low,2025-10-04 23:40:58,2025-10-18 23:40:58,90
11393,8782,47173,Payment issue,resolved,medium,2023-06-06 18:13:39,,57
11394,9106,47175,Payment issue,pending_customer,high,2023-05-04 08:58:42,2023-05-13 08:58:42,43
11395,5033,47182,Payment issue,open,medium,2023-08-31 23:55:29,2023-09-06 23:55:29,26
11396,1790,47185,Damaged item,closed,medium,2023-12-23 12:02:57,2024-01-05 12:02:57,10
11397,9277,47187,Delivery delay,pending_customer,medium,2025-05-07 05:28:36,,116
11398,288,47190,Account access,closed,medium,2025-07-12 19:24:41,,58
11399,3616,47191,Product question,pending_customer,low,2024-12-15 00:52:04,,101
11400,2058,47192,Warranty claim,pending_customer,high,2024-08-09 22:16:12,2024-08-20 22:16:12,33
11401,7783,47196,Warranty claim,resolved,medium,2023-09-04 03:50:30,,88
11402,9219,47197,Delivery delay,escalated,medium,2023-02-22 11:35:14,2023-02-25 11:35:14,76
11403,668,47198,Product question,resolved,low,2023-06-12 18:05:45,2023-06-12 18:05:45,44
11404,353,47212,Account access,pending_customer,medium,2025-01-03 19:29:27,,80
11405,2381,47213,Payment issue,open,low,2025-08-19 03:38:22,,45
11406,5179,47214,Refund request,open,medium,2025-04-04 18:02:19,2025-04-13 18:02:19,21
11407,7023,47217,Delivery delay,resolved,medium,2023-02-06 20:05:19,,97
11408,5632,47219,Damaged item,resolved,low,2025-09-25 03:12:20,2025-10-01 03:12:20,120
11409,4756,47225,Promo code,pending_customer,low,2025-05-07 01:31:01,2025-05-10 01:31:01,84
11410,1670,47233,Damaged item,escalated,medium,2023-07-17 16:06:03,2023-07-22 16:06:03,45
11411,6520,47244,Delivery delay,closed,high,2023-12-31 23:57:42,,67
11412,955,47248,Account access,open,low,2023-12-24 16:05:21,2023-12-24 16:05:21,25
11413,4365,47249,Refund request,escalated,low,2024-05-28 23:33:45,2024-06-09 23:33:45,1
11414,261,47252,Payment issue,escalated,high,2025-05-09 09:47:32,2025-05-13 09:47:32,13
11415,7894,47253,Promo code,resolved,medium,2023-02-14 08:26:46,2023-02-27 08:26:46,87
11416,9967,47260,Account access,open,low,2024-08-28 07:12:47,2024-08-29 07:12:47,46
11417,3064,47261,Account access,open,medium,2023-02-23 19:16:18,2023-02-25 19:16:18,52
11418,7235,47264,Delivery delay,open,medium,2023-03-15 19:47:48,2023-03-19 19:47:48,47
11419,3076,47265,Product question,pending_customer,medium,2025-03-01 02:56:41,,56
11420,3159,47267,Warranty claim,resolved,high,2024-06-05 00:46:28,2024-06-05 00:46:28,5
11421,8978,47271,Damaged item,escalated,low,2024-11-05 17:58:29,,106
11422,6886,47272,Delivery delay,open,low,2024-02-15 20:44:50,2024-02-22 20:44:50,106
11423,2132,47277,Damaged item,pending_customer,low,2024-09-08 21:40:14,2024-09-08 21:40:14,97
11424,2136,47278,Promo code,resolved,high,2024-01-24 21:35:40,2024-01-25 21:35:40,72
11425,9233,47284,Refund request,escalated,high,2024-01-05 17:25:16,,47
11426,4830,47290,Promo code,closed,low,2024-12-22 17:25:07,2024-12-29 17:25:07,23
11427,4502,47292,Payment issue,open,low,2023-09-19 13:41:19,2023-09-19 13:41:19,94
11428,525,47293,Account access,pending_customer,low,2025-12-17 21:05:36,2025-12-23 21:05:36,82
11429,7502,47299,Damaged item,resolved,low,2023-10-23 22:45:18,2023-11-01 22:45:18,28
11430,6892,47300,Refund request,escalated,high,2025-12-23 11:28:32,,114
11431,520,47301,Refund request,resolved,high,2025-08-05 06:54:59,2025-08-18 06:54:59,61
11432,7765,47308,Damaged item,escalated,low,2023-08-27 10:53:43,2023-09-03 10:53:43,16
11433,4901,47310,Refund request,closed,low,2026-01-03 18:34:22,2026-01-09 18:34:22,80
11434,3874,47319,Promo code,escalated,medium,2023-12-22 23:41:34,2023-12-28 23:41:34,90
11435,5159,47323,Delivery delay,closed,low,2025-05-11 19:01:09,2025-05-11 19:01:09,91
11436,739,47330,Payment issue,resolved,medium,2024-06-11 23:30:47,,27
11437,1256,47333,Product question,open,low,2024-02-24 15:10:05,2024-03-08 15:10:05,14
11438,898,47334,Refund request,closed,medium,2023-12-19 19:51:57,2023-12-27 19:51:57,93
11439,9271,47337,Refund request,open,medium,2024-04-30 19:12:16,2024-05-05 19:12:16,112
11440,72,47338,Product question,closed,medium,2025-11-24 01:03:52,2025-11-24 01:03:52,47
11441,1053,47340,Promo code,pending_customer,low,2023-05-02 13:15:51,2023-05-15 13:15:51,97
11442,8785,47341,Damaged item,escalated,high,2023-05-02 05:57:38,2023-05-05 05:57:38,81
11443,415,47344,Payment issue,resolved,high,2023-04-08 22:27:29,,94
11444,5548,47345,Payment issue,escalated,low,2023-02-23 21:57:56,2023-02-25 21:57:56,72
11445,4988,47347,Payment issue,pending_customer,medium,2025-11-28 12:48:18,2025-12-11 12:48:18,17
11446,3986,47350,Account access,open,low,2025-09-08 22:48:03,2025-09-13 22:48:03,13
11447,4625,47351,Payment issue,closed,medium,2024-09-24 08:15:46,,55
11448,5358,47356,Payment issue,closed,high,2025-11-27 10:37:21,2025-12-09 10:37:21,32
11449,6389,47359,Promo code,open,high,2025-04-14 21:18:39,2025-04-18 21:18:39,109
11450,1744,47362,Delivery delay,pending_customer,high,2025-11-29 00:56:54,2025-12-02 00:56:54,109
11451,6024,47367,Promo code,escalated,low,2025-01-16 11:26:49,2025-01-21 11:26:49,6
11452,6765,47368,Delivery delay,open,medium,2024-01-01 03:40:55,2024-01-07 03:40:55,48
11453,2075,47372,Damaged item,closed,medium,2023-10-24 04:45:09,2023-10-25 04:45:09,46
11454,3961,47378,Damaged item,pending_customer,high,2025-02-21 02:29:53,,18
11455,6588,47382,Warranty claim,pending_customer,medium,2023-07-22 15:45:17,,108
11456,2898,47383,Payment issue,resolved,medium,2023-09-04 19:39:26,2023-09-11 19:39:26,78
11457,1761,47386,Delivery delay,pending_customer,low,2025-02-15 14:23:07,2025-02-19 14:23:07,15
11458,7042,47387,Warranty claim,escalated,medium,2024-07-12 02:54:09,2024-07-20 02:54:09,48
11459,7000,47388,Refund request,closed,low,2025-12-21 20:56:15,2025-12-25 20:56:15,48
11460,4344,47391,Refund request,pending_customer,low,2025-11-27 22:40:46,2025-12-09 22:40:46,113
11461,7658,47400,Account access,escalated,medium,2023-01-18 19:24:08,2023-01-31 19:24:08,95
11462,1214,47401,Product question,resolved,medium,2023-04-02 11:35:03,2023-04-02 11:35:03,33
11463,5243,47403,Account access,resolved,medium,2024-09-17 22:56:18,2024-09-18 22:56:18,90
11464,5248,47406,Product question,closed,low,2023-05-19 04:24:31,2023-05-27 04:24:31,84
11465,932,47410,Warranty claim,resolved,medium,2025-12-01 16:45:13,2025-12-01 16:45:13,120
11466,8193,47412,Delivery delay,closed,medium,2024-08-20 13:22:55,2024-08-21 13:22:55,9
11467,1042,47413,Account access,open,low,2025-02-16 03:05:10,2025-02-23 03:05:10,42
11468,9902,47415,Product question,pending_customer,medium,2024-09-20 19:34:11,2024-09-26 19:34:11,1
11469,6831,47416,Delivery delay,pending_customer,high,2024-08-23 08:32:24,,64
11470,9854,47420,Account access,escalated,low,2025-02-28 19:35:57,2025-02-28 19:35:57,85
11471,9652,47422,Refund request,open,high,2024-09-29 01:18:21,2024-10-11 01:18:21,108
11472,8634,47424,Promo code,pending_customer,high,2023-06-04 19:56:05,2023-06-05 19:56:05,111
11473,9137,47431,Payment issue,resolved,medium,2023-09-23 14:36:07,2023-09-29 14:36:07,116
11474,3504,47433,Account access,resolved,low,2024-05-20 10:56:40,,55
11475,2384,47437,Warranty claim,pending_customer,medium,2024-04-03 05:37:39,2024-04-13 05:37:39,95
11476,5427,47443,Promo code,closed,medium,2023-08-11 02:04:46,2023-08-17 02:04:46,17
11477,7901,47455,Account access,resolved,medium,2025-04-15 11:19:55,2025-04-22 11:19:55,40
11478,5152,47457,Damaged item,open,high,2025-10-14 01:27:50,,5
11479,427,47458,Promo code,closed,high,2023-11-21 12:56:28,2023-11-27 12:56:28,108
11480,4966,47459,Delivery delay,closed,low,2024-10-20 19:13:41,2024-11-02 19:13:41,83
11481,1022,47467,Damaged item,open,medium,2023-09-25 02:28:31,,76
11482,1500,47470,Delivery delay,closed,low,2025-11-29 00:18:58,2025-12-12 00:18:58,104
11483,434,47471,Account access,closed,low,2023-11-22 06:54:15,,97
11484,3074,47472,Refund request,resolved,high,2024-12-22 06:34:52,2024-12-31 06:34:52,11
11485,1941,47473,Payment issue,pending_customer,medium,2023-05-24 21:16:40,2023-05-26 21:16:40,26
11486,1624,47498,Delivery delay,pending_customer,high,2023-05-04 07:56:52,2023-05-04 07:56:52,2
11487,8904,47499,Delivery delay,escalated,low,2024-01-09 18:18:24,,104
