shipment_id,order_id,warehouse_id,shipping_method,carrier,shipped_datetime,delivered_datetime,shipment_status
31318,36817,5,standard,FedEx,2023-06-07 15:42:24,2023-06-09 15:42:24,in_transit
31319,36818,1,expedited,UPS,2024-05-27 18:18:29,2024-05-31 18:18:29,delivered
31320,36819,1,overnight,FedEx,2023-07-28 22:48:54,2023-08-01 22:48:54,delivered
31321,36821,3,standard,FedEx,2024-02-10 20:52:35,2024-02-17 20:52:35,delivered
31322,36822,8,expedited,DHL,2025-03-30 07:31:45,2025-04-08 07:31:45,lost
31323,36823,6,pickup,UPS,2023-08-10 10:32:27,,delivered
31324,36824,1,standard,DHL,2024-06-18 22:01:57,2024-06-25 22:01:57,delivered
31325,36825,6,overnight,UPS,2025-02-03 08:55:13,2025-02-07 08:55:13,delivered
31326,36826,1,expedited,USPS,2024-07-26 22:16:12,2024-07-29 22:16:12,delivered
31327,36827,8,expedited,FedEx,2024-12-23 18:20:02,2024-12-28 18:20:02,delivered
31328,36828,8,expedited,USPS,2025-04-09 04:29:48,2025-04-11 04:29:48,delivered
31329,36829,8,overnight,USPS,2024-12-16 18:29:58,2024-12-20 18:29:58,delivered
31330,36830,6,pickup,UPS,2023-10-18 07:46:38,2023-10-21 07:46:38,delivered
31331,36831,4,expedited,USPS,2025-07-19 06:40:21,2025-07-25 06:40:21,delivered
31332,36832,4,pickup,USPS,2024-08-17 23:06:07,2024-08-25 23:06:07,delivered
31333,36833,3,pickup,USPS,2024-04-28 05:57:53,2024-05-07 05:57:53,delivered
31334,36834,4,pickup,DHL,2023-04-28 01:42:53,2023-05-02 01:42:53,delivered
31335,36835,1,overnight,USPS,2024-07-26 06:57:04,2024-07-29 06:57:04,delivered
31336,36836,2,pickup,USPS,2023-02-10 20:16:46,2023-02-20 20:16:46,delivered
31337,36837,7,pickup,FedEx,2024-07-27 04:46:24,2024-08-02 04:46:24,delivered
31338,36839,4,overnight,USPS,2024-07-15 02:34:53,2024-07-22 02:34:53,in_transit
31339,36840,3,expedited,UPS,2023-09-16 02:06:51,2023-09-26 02:06:51,delivered
31340,36841,4,overnight,UPS,2023-11-07 19:53:41,2023-11-08 19:53:41,delivered
31341,36842,6,pickup,DHL,2024-02-02 19:19:42,2024-02-09 19:19:42,delivered
31342,36843,4,pickup,FedEx,2023-07-24 03:38:24,2023-07-25 03:38:24,delivered
31343,36844,4,expedited,DHL,2025-04-21 08:27:47,2025-04-27 08:27:47,delivered
31344,36846,3,overnight,USPS,2025-02-24 21:11:25,2025-03-03 21:11:25,delivered
31345,36848,7,overnight,USPS,2023-03-07 16:35:16,2023-03-17 16:35:16,delivered
31346,36850,7,expedited,UPS,2024-02-07 05:54:56,2024-02-11 05:54:56,delivered
31347,36851,3,expedited,UPS,2024-12-27 13:26:58,2025-01-06 13:26:58,delivered
31348,36852,3,pickup,FedEx,2024-03-29 12:03:21,2024-04-01 12:03:21,delivered
31349,36854,3,expedited,DHL,2023-09-11 20:37:24,2023-09-15 20:37:24,in_transit
31350,36855,6,pickup,UPS,2023-01-14 09:27:13,2023-01-15 09:27:13,delivered
31351,36856,1,pickup,UPS,2023-08-18 19:25:47,2023-08-28 19:25:47,delivered
31352,36857,5,standard,UPS,2023-02-07 16:07:46,2023-02-10 16:07:46,delivered
31353,36858,6,expedited,FedEx,2024-08-15 22:56:34,2024-08-18 22:56:34,in_transit
31354,36859,6,overnight,UPS,2024-09-28 09:17:16,,delivered
31355,36861,6,expedited,USPS,2023-05-07 20:49:47,2023-05-15 20:49:47,delivered
31356,36862,1,expedited,UPS,2025-09-03 10:33:23,2025-09-06 10:33:23,delivered
31357,36864,7,expedited,USPS,2024-12-30 06:56:10,2025-01-06 06:56:10,delivered
31358,36865,8,pickup,USPS,2025-07-27 11:52:12,2025-08-04 11:52:12,delivered
31359,36866,5,pickup,UPS,2024-09-15 10:08:30,2024-09-23 10:08:30,delivered
31360,36867,2,overnight,UPS,2025-03-05 19:53:23,2025-03-08 19:53:23,in_transit
31361,36869,3,standard,DHL,2023-08-09 05:33:17,,in_transit
31362,36870,7,pickup,DHL,2024-01-15 04:57:35,2024-01-20 04:57:35,in_transit
31363,36871,4,overnight,USPS,2025-01-15 13:42:35,2025-01-19 13:42:35,delivered
31364,36872,5,expedited,FedEx,2024-02-18 16:59:15,2024-02-24 16:59:15,delivered
31365,36874,5,expedited,FedEx,2025-01-07 10:46:10,2025-01-14 10:46:10,delivered
31366,36875,7,standard,FedEx,2024-03-05 16:16:29,2024-03-10 16:16:29,in_transit
31367,36876,6,expedited,USPS,2024-03-24 08:57:34,2024-03-26 08:57:34,delivered
31368,36877,4,pickup,UPS,2024-10-08 03:53:42,2024-10-10 03:53:42,delivered
31369,36878,8,standard,UPS,2025-09-20 18:40:33,2025-09-24 18:40:33,delivered
31370,36879,7,standard,UPS,2023-03-14 21:08:52,2023-03-18 21:08:52,returned
31371,36881,6,overnight,USPS,2024-12-07 23:26:53,2024-12-10 23:26:53,delivered
31372,36882,6,standard,DHL,2024-12-03 10:33:44,2024-12-13 10:33:44,delivered
31373,36883,4,expedited,FedEx,2025-08-06 12:23:01,2025-08-11 12:23:01,delivered
31374,36884,7,pickup,USPS,2025-01-07 09:56:52,2025-01-17 09:56:52,delivered
31375,36885,2,pickup,USPS,2024-08-11 19:59:39,2024-08-12 19:59:39,delivered
31376,36886,5,overnight,FedEx,2023-10-06 16:01:10,2023-10-09 16:01:10,delivered
31377,36887,4,pickup,USPS,2023-06-23 17:43:00,,delivered
31378,36888,3,standard,UPS,2023-07-28 21:45:56,2023-08-04 21:45:56,delivered
31379,36889,7,overnight,USPS,2024-11-04 07:23:01,,delivered
31380,36890,5,pickup,USPS,2025-09-28 02:35:42,2025-10-06 02:35:42,delivered
31381,36891,3,pickup,FedEx,2023-10-06 12:07:02,2023-10-09 12:07:02,delivered
31382,36892,2,overnight,FedEx,2025-02-18 13:47:21,2025-02-22 13:47:21,delivered
31383,36893,2,overnight,USPS,2023-02-06 18:41:05,2023-02-11 18:41:05,delivered
31384,36895,2,expedited,UPS,2024-11-15 23:13:57,2024-11-20 23:13:57,delivered
31385,36897,2,pickup,FedEx,2025-10-08 16:39:59,2025-10-14 16:39:59,delivered
31386,36898,6,overnight,USPS,2023-05-25 02:01:21,2023-05-30 02:01:21,delivered
31387,36899,6,expedited,UPS,2023-05-02 18:34:51,2023-05-07 18:34:51,delivered
31388,36900,6,expedited,USPS,2023-06-26 16:54:01,2023-06-30 16:54:01,delivered
31389,36901,7,expedited,FedEx,2023-04-11 03:34:56,2023-04-13 03:34:56,delivered
31390,36902,7,expedited,UPS,2024-05-16 09:36:18,2024-05-18 09:36:18,delivered
31391,36903,3,standard,USPS,2024-12-18 00:55:04,2024-12-25 00:55:04,delivered
31392,36904,4,expedited,UPS,2023-05-26 12:24:21,2023-05-29 12:24:21,returned
31393,36906,6,pickup,USPS,2023-12-24 15:08:31,2023-12-31 15:08:31,delivered
31394,36907,5,pickup,FedEx,2024-08-31 06:18:00,2024-09-03 06:18:00,delivered
31395,36908,1,standard,UPS,2025-08-31 20:03:57,2025-09-05 20:03:57,delivered
31396,36909,5,overnight,UPS,2025-11-21 09:02:54,2025-12-01 09:02:54,delivered
31397,36910,6,expedited,USPS,2023-07-03 19:13:03,2023-07-11 19:13:03,delivered
31398,36912,2,pickup,UPS,2025-08-03 20:57:58,2025-08-04 20:57:58,in_transit
31399,36913,8,overnight,USPS,2023-07-12 02:04:16,2023-07-20 02:04:16,in_transit
31400,36914,2,expedited,DHL,2023-02-12 17:10:36,2023-02-15 17:10:36,delivered
31401,36915,1,overnight,UPS,2024-01-15 11:02:40,,delivered
31402,36916,2,expedited,UPS,2025-09-12 01:41:56,,delivered
31403,36917,8,pickup,UPS,2025-01-15 11:59:57,2025-01-24 11:59:57,in_transit
31404,36918,8,expedited,FedEx,2023-10-30 13:41:32,,delivered
31405,36919,1,expedited,DHL,2025-03-14 13:46:42,2025-03-24 13:46:42,delivered
31406,36920,6,overnight,DHL,2023-11-11 03:49:32,2023-11-18 03:49:32,delivered
31407,36921,4,expedited,DHL,2023-01-11 06:09:55,2023-01-17 06:09:55,delivered
31408,36922,1,expedited,FedEx,2023-09-30 10:45:58,2023-10-04 10:45:58,delivered
31409,36923,4,pickup,DHL,2024-06-16 03:56:47,2024-06-24 03:56:47,delivered
31410,36924,5,pickup,UPS,2023-01-07 06:13:04,2023-01-14 06:13:04,delivered
31411,36925,2,expedited,FedEx,2023-04-10 23:18:39,2023-04-12 23:18:39,delivered
31412,36926,2,overnight,DHL,2025-09-22 16:31:52,2025-09-26 16:31:52,delivered
31413,36927,1,standard,UPS,2025-10-16 14:16:06,2025-10-20 14:16:06,in_transit
31414,36928,8,expedited,FedEx,2024-02-27 23:32:24,2024-03-01 23:32:24,delivered
31415,36929,7,pickup,USPS,2023-06-06 13:47:39,2023-06-08 13:47:39,delivered
31416,36930,8,overnight,USPS,2025-09-19 01:09:51,2025-09-26 01:09:51,delivered
31417,36931,6,overnight,USPS,2024-04-18 16:43:21,2024-04-24 16:43:21,delivered
31418,36932,4,expedited,FedEx,2023-09-10 12:49:21,2023-09-17 12:49:21,delivered
31419,36933,7,overnight,DHL,2025-07-24 00:35:29,2025-07-28 00:35:29,delivered
31420,36934,2,pickup,UPS,2025-08-25 11:51:32,2025-08-27 11:51:32,in_transit
31421,36935,3,expedited,FedEx,2025-07-19 06:20:55,,delivered
31422,36936,7,expedited,UPS,2024-01-12 06:19:16,2024-01-19 06:19:16,delivered
31423,36937,5,pickup,UPS,2024-12-13 16:03:31,,delivered
31424,36938,5,overnight,UPS,2025-07-11 05:44:10,2025-07-21 05:44:10,in_transit
31425,36939,5,expedited,FedEx,2025-12-01 21:40:08,2025-12-10 21:40:08,delivered
31426,36940,8,pickup,USPS,2024-11-01 08:49:56,2024-11-11 08:49:56,delivered
31427,36941,7,expedited,USPS,2024-07-15 02:33:00,2024-07-22 02:33:00,returned
31428,36943,5,standard,USPS,2024-09-16 06:50:27,2024-09-23 06:50:27,in_transit
31429,36945,1,overnight,UPS,2025-03-17 16:05:59,2025-03-18 16:05:59,delivered
31430,36946,1,overnight,USPS,2023-01-26 22:04:33,,in_transit
31431,36947,8,expedited,USPS,2023-12-26 20:08:52,2024-01-01 20:08:52,delivered
31432,36948,6,standard,UPS,2023-08-02 16:17:16,2023-08-10 16:17:16,delivered
31433,36949,1,overnight,UPS,2025-06-03 18:08:05,2025-06-09 18:08:05,delivered
31434,36950,4,standard,FedEx,2023-12-06 08:31:40,,delivered
31435,36951,3,overnight,FedEx,2023-10-11 21:41:23,,delivered
31436,36952,8,expedited,UPS,2023-09-26 00:47:33,2023-10-05 00:47:33,delivered
31437,36953,8,overnight,UPS,2025-04-16 22:00:32,2025-04-18 22:00:32,delivered
31438,36954,1,standard,USPS,2023-03-02 09:45:47,2023-03-10 09:45:47,returned
31439,36955,5,standard,FedEx,2025-12-15 08:23:41,2025-12-21 08:23:41,delivered
31440,36956,6,expedited,UPS,2024-11-29 20:53:29,2024-12-07 20:53:29,delivered
31441,36957,4,overnight,USPS,2024-12-04 21:35:50,2024-12-12 21:35:50,delivered
31442,36958,8,pickup,UPS,2024-11-13 01:12:03,,delivered
31443,36959,1,overnight,DHL,2024-05-27 20:48:09,2024-06-01 20:48:09,delivered
31444,36960,1,overnight,DHL,2024-10-17 11:15:42,2024-10-23 11:15:42,delivered
31445,36962,6,expedited,DHL,2025-04-07 04:52:27,2025-04-16 04:52:27,delivered
31446,36963,1,expedited,UPS,2024-08-08 18:32:12,2024-08-18 18:32:12,delivered
31447,36964,4,standard,USPS,2024-04-21 02:22:05,2024-04-29 02:22:05,delivered
31448,36965,6,expedited,DHL,2024-10-18 09:27:56,2024-10-19 09:27:56,delivered
31449,36967,4,expedited,DHL,2025-04-02 12:44:49,2025-04-07 12:44:49,in_transit
31450,36969,5,expedited,USPS,2024-02-02 09:21:07,2024-02-10 09:21:07,delivered
31451,36973,7,overnight,DHL,2025-02-07 21:42:38,,delivered
31452,36974,3,overnight,USPS,2024-01-31 08:55:45,2024-02-01 08:55:45,delivered
31453,36975,1,pickup,UPS,2023-11-02 17:19:02,2023-11-09 17:19:02,delivered
31454,36977,6,expedited,UPS,2023-01-08 14:20:43,2023-01-18 14:20:43,delivered
31455,36978,7,pickup,UPS,2023-05-19 19:36:31,2023-05-22 19:36:31,in_transit
31456,36979,7,pickup,FedEx,2025-10-12 20:22:34,2025-10-14 20:22:34,in_transit
31457,36981,3,expedited,UPS,2024-06-16 18:29:34,2024-06-20 18:29:34,delivered
31458,36982,7,pickup,USPS,2025-12-20 09:29:30,2025-12-25 09:29:30,in_transit
31459,36983,2,standard,UPS,2024-09-03 05:12:30,2024-09-10 05:12:30,delivered
31460,36984,8,standard,DHL,2025-12-29 16:33:31,2026-01-08 16:33:31,delivered
31461,36985,3,overnight,USPS,2024-11-14 00:06:43,2024-11-24 00:06:43,delivered
31462,36987,2,pickup,DHL,2025-09-05 02:52:43,2025-09-09 02:52:43,in_transit
31463,36988,5,overnight,USPS,2024-10-19 05:33:22,2024-10-23 05:33:22,delivered
31464,36989,8,pickup,FedEx,2025-01-18 02:41:48,2025-01-21 02:41:48,delivered
31465,36991,8,pickup,FedEx,2024-04-27 14:15:51,2024-05-02 14:15:51,delivered
31466,36992,3,overnight,FedEx,2024-04-30 02:36:13,2024-05-08 02:36:13,delivered
31467,36993,8,overnight,UPS,2025-12-31 12:36:40,2026-01-03 12:36:40,returned
31468,36994,6,expedited,UPS,2025-09-28 14:09:02,2025-09-30 14:09:02,delivered
31469,36995,5,standard,UPS,2025-07-13 21:19:30,2025-07-23 21:19:30,delivered
31470,36996,8,overnight,DHL,2024-02-03 05:42:25,2024-02-11 05:42:25,delivered
31471,36997,2,standard,USPS,2024-02-01 03:57:37,2024-02-11 03:57:37,delivered
31472,36998,4,expedited,FedEx,2024-05-26 00:28:47,2024-06-02 00:28:47,delivered
31473,36999,3,expedited,DHL,2024-10-03 10:24:11,2024-10-07 10:24:11,delivered
31474,37000,7,pickup,USPS,2025-03-13 18:29:42,2025-03-17 18:29:42,in_transit
31475,37001,3,pickup,DHL,2023-10-24 14:49:15,2023-10-31 14:49:15,delivered
31476,37002,1,overnight,FedEx,2024-01-08 03:51:46,2024-01-12 03:51:46,delivered
31477,37003,1,standard,USPS,2024-01-14 18:40:55,2024-01-17 18:40:55,delivered
31478,37004,4,overnight,FedEx,2023-10-15 17:24:22,2023-10-16 17:24:22,delivered
31479,37005,2,expedited,UPS,2025-11-29 12:01:13,2025-12-03 12:01:13,delivered
31480,37007,2,pickup,USPS,2023-09-07 15:01:05,,in_transit
31481,37008,4,standard,FedEx,2024-07-15 06:33:01,2024-07-19 06:33:01,delivered
31482,37010,1,standard,USPS,2023-05-21 13:34:16,2023-05-23 13:34:16,delivered
31483,37011,1,standard,DHL,2023-12-09 01:57:01,2023-12-17 01:57:01,delivered
31484,37012,6,expedited,USPS,2025-11-10 11:11:01,2025-11-13 11:11:01,delivered
31485,37013,1,standard,USPS,2024-01-27 16:02:40,2024-02-06 16:02:40,delivered
31486,37015,5,expedited,DHL,2025-05-30 07:06:32,2025-06-02 07:06:32,delivered
31487,37016,5,standard,FedEx,2024-02-08 22:42:11,2024-02-18 22:42:11,delivered
31488,37017,5,standard,FedEx,2024-12-01 20:25:12,,delivered
31489,37018,1,expedited,USPS,2023-11-25 19:48:22,2023-12-04 19:48:22,delivered
31490,37021,3,standard,UPS,2023-01-30 05:32:16,2023-02-04 05:32:16,delivered
31491,37022,2,standard,FedEx,2023-08-05 06:33:12,2023-08-07 06:33:12,delivered
31492,37023,5,pickup,FedEx,2024-05-01 21:28:43,2024-05-06 21:28:43,delivered
31493,37024,1,expedited,UPS,2024-06-09 23:13:50,,delivered
31494,37025,1,overnight,DHL,2024-04-14 16:27:48,2024-04-18 16:27:48,delivered
31495,37026,1,pickup,UPS,2023-05-20 19:48:59,2023-05-25 19:48:59,delivered
31496,37028,1,expedited,UPS,2025-08-13 18:25:52,2025-08-15 18:25:52,delivered
31497,37030,1,standard,DHL,2023-06-10 02:18:33,2023-06-15 02:18:33,in_transit
31498,37031,1,overnight,FedEx,2025-06-28 11:16:19,2025-07-04 11:16:19,delivered
31499,37032,4,standard,FedEx,2024-09-21 22:03:58,,delivered
31500,37033,1,standard,UPS,2023-09-08 15:00:26,2023-09-12 15:00:26,delivered
31501,37034,5,expedited,USPS,2025-03-21 15:56:53,2025-03-23 15:56:53,delivered
31502,37035,5,pickup,FedEx,2024-04-23 07:05:45,2024-04-24 07:05:45,delivered
31503,37036,7,expedited,USPS,2023-03-31 15:04:06,2023-04-10 15:04:06,delivered
31504,37037,5,overnight,FedEx,2024-01-05 22:39:16,2024-01-08 22:39:16,delivered
31505,37038,4,expedited,UPS,2023-02-04 06:39:22,,delivered
31506,37039,7,expedited,FedEx,2024-07-25 18:02:43,2024-07-28 18:02:43,delivered
31507,37040,2,pickup,UPS,2025-07-07 14:34:45,2025-07-11 14:34:45,delivered
31508,37041,2,pickup,UPS,2024-12-01 05:00:08,2024-12-09 05:00:08,delivered
31509,37042,3,expedited,FedEx,2025-11-01 12:57:26,,delivered
31510,37043,7,pickup,DHL,2024-07-18 19:32:27,2024-07-23 19:32:27,delivered
31511,37044,6,expedited,FedEx,2023-03-18 03:53:09,2023-03-20 03:53:09,in_transit
31512,37045,1,expedited,DHL,2024-08-30 18:25:31,2024-09-04 18:25:31,delivered
31513,37046,6,expedited,USPS,2024-03-15 11:32:22,2024-03-24 11:32:22,delivered
31514,37047,2,expedited,DHL,2023-11-17 12:34:18,2023-11-23 12:34:18,lost
31515,37048,4,expedited,FedEx,2024-09-10 21:42:16,,delivered
31516,37050,7,pickup,USPS,2024-01-06 22:33:11,,delivered
31517,37051,6,expedited,UPS,2025-04-14 13:19:18,2025-04-24 13:19:18,delivered
31518,37052,3,standard,FedEx,2024-07-23 08:07:05,2024-07-29 08:07:05,in_transit
31519,37053,8,standard,UPS,2025-12-31 18:45:11,2026-01-09 18:45:11,delivered
31520,37054,1,expedited,UPS,2024-06-30 08:32:46,2024-07-02 08:32:46,delivered
31521,37055,5,standard,DHL,2025-07-21 01:01:54,2025-07-31 01:01:54,delivered
31522,37056,3,overnight,FedEx,2024-09-25 11:06:43,2024-10-01 11:06:43,delivered
31523,37057,3,standard,DHL,2025-06-30 00:13:08,2025-07-06 00:13:08,returned
31524,37058,2,expedited,USPS,2025-09-20 01:21:12,2025-09-29 01:21:12,delivered
31525,37059,8,overnight,DHL,2023-07-18 13:48:38,2023-07-27 13:48:38,delivered
31526,37060,3,standard,DHL,2023-03-25 08:38:12,2023-03-28 08:38:12,delivered
31527,37061,7,standard,DHL,2023-05-21 20:22:29,2023-05-29 20:22:29,delivered
31528,37062,2,pickup,UPS,2023-08-27 07:13:32,2023-08-30 07:13:32,delivered
31529,37063,5,pickup,UPS,2024-02-20 17:38:59,2024-02-25 17:38:59,delivered
31530,37064,6,expedited,FedEx,2024-05-19 01:12:06,2024-05-26 01:12:06,delivered
31531,37065,5,pickup,FedEx,2023-12-16 11:48:49,2023-12-18 11:48:49,delivered
31532,37066,2,standard,UPS,2023-05-16 21:49:00,2023-05-17 21:49:00,returned
31533,37068,5,overnight,DHL,2025-09-07 12:34:24,2025-09-09 12:34:24,delivered
31534,37069,3,pickup,FedEx,2023-08-11 14:48:34,2023-08-18 14:48:34,delivered
31535,37070,7,standard,UPS,2023-01-23 23:38:57,2023-01-31 23:38:57,returned
31536,37071,2,standard,DHL,2025-07-27 05:08:49,,delivered
31537,37072,2,overnight,FedEx,2024-02-07 23:51:08,,delivered
31538,37073,5,pickup,FedEx,2024-10-19 00:26:49,2024-10-29 00:26:49,delivered
31539,37074,4,standard,FedEx,2023-09-01 17:06:05,2023-09-08 17:06:05,delivered
31540,37075,4,pickup,USPS,2024-12-08 14:00:33,2024-12-13 14:00:33,delivered
31541,37076,7,pickup,FedEx,2024-07-09 19:54:22,,delivered
31542,37077,1,standard,UPS,2023-09-12 09:25:07,2023-09-15 09:25:07,delivered
31543,37078,1,standard,UPS,2025-02-17 18:35:09,2025-02-22 18:35:09,delivered
31544,37079,4,expedited,DHL,2024-09-10 04:48:15,2024-09-16 04:48:15,delivered
31545,37081,5,expedited,DHL,2023-12-20 09:26:03,,in_transit
31546,37082,7,expedited,FedEx,2023-02-26 13:44:19,2023-03-01 13:44:19,delivered
31547,37083,7,standard,DHL,2023-08-08 03:05:10,2023-08-14 03:05:10,delivered
31548,37084,1,overnight,UPS,2024-04-23 21:12:38,2024-04-24 21:12:38,delivered
31549,37085,8,pickup,USPS,2023-10-21 21:21:56,2023-10-26 21:21:56,in_transit
31550,37086,2,overnight,UPS,2024-12-15 09:51:31,2024-12-23 09:51:31,delivered
31551,37087,7,overnight,DHL,2025-05-26 01:16:41,,delivered
31552,37089,4,overnight,UPS,2023-07-08 20:17:17,2023-07-12 20:17:17,delivered
31553,37090,2,overnight,UPS,2023-02-07 07:30:47,2023-02-09 07:30:47,in_transit
31554,37091,6,expedited,USPS,2023-04-24 09:42:22,2023-05-01 09:42:22,delivered
31555,37092,8,expedited,DHL,2023-10-14 22:57:59,,delivered
31556,37093,8,expedited,DHL,2023-10-11 13:49:29,2023-10-14 13:49:29,delivered
31557,37094,2,expedited,UPS,2025-08-01 00:22:35,2025-08-09 00:22:35,delivered
31558,37095,6,overnight,USPS,2024-07-14 02:36:59,2024-07-23 02:36:59,delivered
31559,37097,8,overnight,USPS,2023-08-24 19:26:15,2023-08-30 19:26:15,delivered
31560,37098,8,expedited,FedEx,2024-02-27 13:29:49,,delivered
31561,37099,3,standard,UPS,2025-12-27 22:42:24,2025-12-28 22:42:24,delivered
31562,37100,7,overnight,USPS,2025-05-27 23:42:14,2025-05-30 23:42:14,delivered
31563,37101,5,expedited,FedEx,2024-04-21 07:46:48,2024-04-27 07:46:48,delivered
31564,37102,1,pickup,UPS,2023-08-09 18:32:01,2023-08-14 18:32:01,delivered
31565,37103,8,overnight,FedEx,2025-07-21 18:18:54,2025-07-28 18:18:54,delivered
31566,37104,3,overnight,FedEx,2025-01-23 06:21:04,2025-01-26 06:21:04,delivered
31567,37105,3,pickup,USPS,2025-03-27 19:55:40,2025-03-28 19:55:40,in_transit
31568,37106,7,overnight,FedEx,2024-09-25 12:02:32,2024-09-28 12:02:32,delivered
31569,37107,6,overnight,FedEx,2024-03-21 10:10:12,2024-03-27 10:10:12,delivered
31570,37109,7,standard,DHL,2023-09-30 08:55:02,2023-10-10 08:55:02,delivered
31571,37110,5,standard,DHL,2025-03-02 09:13:40,2025-03-08 09:13:40,delivered
31572,37111,8,expedited,DHL,2024-05-23 07:21:39,2024-05-24 07:21:39,delivered
31573,37113,5,pickup,DHL,2025-09-23 23:50:58,2025-10-01 23:50:58,delivered
31574,37114,4,pickup,UPS,2025-09-03 07:22:57,2025-09-06 07:22:57,delivered
31575,37115,8,overnight,DHL,2024-08-06 04:27:18,2024-08-14 04:27:18,in_transit
31576,37116,8,standard,USPS,2025-08-12 20:57:35,2025-08-14 20:57:35,delivered
31577,37117,5,overnight,DHL,2024-01-09 14:23:44,,delivered
31578,37119,3,standard,DHL,2023-02-02 13:49:44,2023-02-09 13:49:44,delivered
31579,37120,5,pickup,FedEx,2023-01-11 08:54:51,2023-01-20 08:54:51,delivered
31580,37121,4,pickup,USPS,2025-03-15 05:22:39,2025-03-18 05:22:39,delivered
31581,37122,7,overnight,FedEx,2025-02-09 09:57:12,,returned
31582,37123,4,standard,UPS,2023-09-01 11:19:15,,delivered
31583,37125,2,overnight,DHL,2025-07-31 17:03:24,2025-08-03 17:03:24,returned
31584,37126,8,overnight,FedEx,2025-07-20 17:53:17,2025-07-23 17:53:17,delivered
31585,37127,2,overnight,USPS,2025-02-23 08:36:31,2025-03-03 08:36:31,delivered
31586,37128,6,standard,FedEx,2023-11-20 13:18:30,,lost
31587,37129,7,overnight,UPS,2025-10-13 21:31:48,2025-10-21 21:31:48,delivered
31588,37130,7,pickup,USPS,2024-06-16 23:13:42,,delivered
31589,37131,5,standard,USPS,2025-09-12 21:03:09,2025-09-20 21:03:09,in_transit
31590,37132,4,overnight,UPS,2025-08-31 11:31:18,2025-09-04 11:31:18,in_transit
31591,37133,3,pickup,DHL,2025-12-30 01:37:49,2026-01-08 01:37:49,delivered
31592,37134,5,standard,FedEx,2023-07-17 06:47:54,2023-07-22 06:47:54,delivered
31593,37135,4,standard,FedEx,2023-08-16 20:08:25,2023-08-17 20:08:25,delivered
31594,37136,4,overnight,DHL,2025-10-31 04:36:42,2025-11-06 04:36:42,delivered
31595,37138,4,overnight,UPS,2024-09-09 22:17:55,2024-09-17 22:17:55,delivered
31596,37139,2,standard,USPS,2025-12-01 12:43:14,2025-12-02 12:43:14,delivered
31597,37140,8,expedited,DHL,2023-03-22 01:03:30,2023-03-27 01:03:30,delivered
31598,37141,4,expedited,FedEx,2025-06-16 06:09:20,2025-06-23 06:09:20,delivered
31599,37143,5,overnight,USPS,2023-12-22 11:38:24,2024-01-01 11:38:24,delivered
31600,37144,5,expedited,UPS,2025-01-20 02:40:50,2025-01-30 02:40:50,delivered
31601,37148,5,standard,UPS,2023-05-30 04:46:00,2023-06-07 04:46:00,delivered
